game,timestamp,type,anonymized,predicted_res_0
V-p2wEu_hNg,206,,"[PLAYER], [PLAYER] again.",[PLAYER] ([TEAM]) receives a precise pass and finds himself some space to shoot from the edge of the box. His effort goes wide of the left post.
V-p2wEu_hNg,216,,One of [TEAM]'s great nights.,It's time for a substitution. [PLAYER] ([TEAM]) comes on in place of [PLAYER].
V-p2wEu_hNg,221,,[COACH] is beaten as the [TEAM] coach for the first time.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to turn the ball into the back of the net. The score is 1:0.
V-p2wEu_hNg,228,,[TEAM] come from behind for a glorious win.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and intercepts the effort."
VEe3DFX5fOU,0,whistle,"[TEAM]'s Ennio Tardini Stadium is the setting for the early Sunday evening kickoff between mid-table [TEAM], and struggling [TEAM].",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
VEe3DFX5fOU,12,,Whipped in to the far post.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
VEe3DFX5fOU,14,,It's headed back across.,[PLAYER] ([TEAM]) tries to send a pass but it's blocked. The ball goes out of play. [TEAM] are awarded a corner kick.
VEe3DFX5fOU,16,,"What a save by [PLAYER], double save.",The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
VEe3DFX5fOU,19,,"[PLAYER] with a chance to score for [TEAM], and he was denied on two occasions.","[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defender."
VEe3DFX5fOU,42,,"It's nicely done by [PLAYER], and now inside to [PLAYER].",[PLAYER] ([TEAM]) is clearly asking for some medical attention with his painful gestures. The extent of his injury is yet to be discovered.
VEe3DFX5fOU,46,,They have players forward here [TEAM].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but one of the defenders intercepts the ball. [TEAM] have been awarded a corner kick."
VEe3DFX5fOU,49,,"[PLAYER], [PLAYER], back to [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
VEe3DFX5fOU,53,soccer-ball,It's a goal from [TEAM].,"[PLAYER] ([TEAM]) receives a precise pass and is given time inside the box to send a promising strike towards the middle of the net, but [PLAYER] displays excellent reflexes to deny him with a superb save."
VEe3DFX5fOU,58,,"It was beautifully laid on by [PLAYER], and finished by [PLAYER].",The referee stops play so that a substitution can be made and [PLAYER] departs the field of play to be replaced by [PLAYER] ([TEAM]).
VEe3DFX5fOU,64,,"[TEAM] one, [TEAM] nil.",[PLAYER] ([TEAM]) is moving okay again after that injury scare.
VEe3DFX5fOU,66,,Really well played by the home side who came out from the back.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and intercepts the ball."
VEe3DFX5fOU,73,,[PLAYER] to whip this ball in.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to turn the ball into the back of the net.
VEe3DFX5fOU,76,,He's done so beautifully.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to get to the rebound inside the box and send the ball into the back of the net. 2:0.
VEe3DFX5fOU,78,soccer-ball,It's goal number two for [TEAM].,"[PLAYER] ([TEAM]) receives a precise pass inside the box from [PLAYER], but his effort on goal is blocked by the defender."
VEe3DFX5fOU,82,,"A flick of the head from the substitute [PLAYER], and [TEAM] have doubled their lead.",It's time for a substitution. [PLAYER] ([TEAM]) comes on in place of [PLAYER].
VEe3DFX5fOU,92,,The cross comes in.,It's time for a substitution. [PLAYER] ([TEAM]) is on to replace [PLAYER].
VEe3DFX5fOU,95,,Doesn't reach a [TEAM] player however.,Goal! [PLAYER] ([TEAM]) was first to react to a rebound inside the box and he smashed the ball into the back of the net. 1:0.
VEe3DFX5fOU,101,,[PLAYER] could be away here.,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player. The ball goes out of play and [TEAM] will have a goal kick.
VEe3DFX5fOU,103,,He leads the counterattack once again for [TEAM].,"A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end."
VEe3DFX5fOU,108,,Plays in [PLAYER] who's taken on [PLAYER].,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to tap in from close range and make it 2:0.
VEe3DFX5fOU,112,,"Inside the box now, [PLAYER], [PLAYER].","[PLAYER] ([TEAM]) receives a precise pass inside the box from [PLAYER], but his effort on goal is blocked by the defender."
VEe3DFX5fOU,115,soccer-ball,It's goal number three.,"[PLAYER] ([TEAM]) receives a precise pass inside the box from [PLAYER], but his effort is blocked by the defender."
VEe3DFX5fOU,119,,"[PLAYER] providing the assist this time, and [PLAYER] making no mistake with his left boot.",[PLAYER] ([TEAM]) takes the corner but fails to find any of his teammates.
VEe3DFX5fOU,128,,Took a slight deflection.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to bury the ball into the back of the net after receiving a perfect pass from [PLAYER]. The score is 1:0.
VEe3DFX5fOU,131,,[PLAYER] beaten for the third time in quick succession.,"[PLAYER] ([TEAM]) receives a precise pass inside the box from [PLAYER], but his effort on goal is blocked by the defence."
VEe3DFX5fOU,141,,Throw is to [PLAYER].,[PLAYER] ([TEAM]) receives a precise pass and finds himself some space to shoot from the edge of the box. His effort goes well over the bar.
VEe3DFX5fOU,144,,That's a good ball forward.,"[PLAYER] ([TEAM]) sends a pass into the box, but his effort is a bit too strong and is cut out. The ball goes out of play and [TEAM] will have a goal kick."
VEe3DFX5fOU,146,,"[PLAYER], back to [PLAYER].",[PLAYER] ([TEAM]) receives a precise pass and finds himself some space to shoot from the edge of the box. His effort goes just wide of the left post.
VEe3DFX5fOU,148,,First time strike has crept in.,Goal! [PLAYER] finds [PLAYER] ([TEAM]) inside the box and he fires the ball into the back of the net. The score is 2:0.
VEe3DFX5fOU,151,,"It's a hat-trick for that man there, [PLAYER], and [TEAM] go four-nil up.",The referee stops play so that a substitution can be made and [PLAYER] departs the pitch to be replaced by [PLAYER] ([TEAM]).
VEe3DFX5fOU,168,,"Oh, he's got one back.","[PLAYER] ([TEAM]) receives a precise pass inside the box from [PLAYER], but his effort on goal is blocked by the defender. The ball is out of play. [TEAM] will have a chance to score from a corner."
VEe3DFX5fOU,170,,[PLAYER] with a brilliant turn and finish inside the box.,The [TEAM] players keep the ball and are exchanging a combination of passes. They are waiting for gaps in the defence to open up.
VEe3DFX5fOU,176,,What a start to the second half.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
VEe3DFX5fOU,190,,"Oh, it could be in here, still.",[PLAYER] ([TEAM]) is offside and the linesman raises his flag.
VEe3DFX5fOU,194,soccer-ball,This is goal number five for [TEAM].,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defender."
VEe3DFX5fOU,197,,"What a mistake at the back from [TEAM], and [PLAYER] has also got on the score sheet, and that is game, set and match for [TEAM] absolutely.",[PLAYER] ([TEAM]) receives a precise pass and is given time inside the box to send a promising strike towards the middle of the goal. [PLAYER] guesses his intention and denies him with a superb save.
VEe3DFX5fOU,212,,"If it wasn't before, it is now.","[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defender."
VEe3DFX5fOU,217,,"At the Tardini Stadium, [TEAM] have romped a victory over [TEAM].",[PLAYER] ([TEAM]) takes the corner but fails to find any of his teammates.
VEe3DFX5fOU,224,soccer-ball,Five goals to one is how it finishes.,[PLAYER] ([TEAM]) will take the responsibility and he is already preparing the ball.
VEe3DFX5fOU,227,,Another heavy defeat for [COACH].,"[PLAYER] ([TEAM]) is awarded a yellow card for his tackle. He doesn't seem to agree with the decision, but [REFEREE] ignores the protests."
VOnico5mZyM,0,,"Good afternoon, everyone.",[REFEREE] blows his whistle for a foul after [PLAYER] ([TEAM]) hacks down one of his opponents. [TEAM] are awarded a free kick which could lead to a goal-scoring opportunity.
VOnico5mZyM,0,,"[TEAM] take the points again and came close Good afternoon, everyone.",[REFEREE] blows his whistle for a foul after [PLAYER] ([TEAM]) hacks down one of his opponents. [TEAM] are awarded a free kick which could lead to a goal-scoring opportunity.
VOnico5mZyM,0,,"to adding a third in stoppage time. Good afternoon, everyone.",[REFEREE] blows his whistle for a foul after [PLAYER] ([TEAM]) hacks down one of his opponents. [TEAM] are awarded a free kick which could lead to a goal-scoring opportunity.
VOnico5mZyM,0,,"It is a day when pretty much everything has gone right. Good afternoon, everyone.",[REFEREE] blows his whistle for a foul after [PLAYER] ([TEAM]) hacks down one of his opponents. [TEAM] are awarded a free kick which could lead to a goal-scoring opportunity.
VOnico5mZyM,0,,"It finishes here [TEAM] 2-0 [TEAM]. Good afternoon, everyone.",[REFEREE] blows his whistle for a foul after [PLAYER] ([TEAM]) hacks down one of his opponents. [TEAM] are awarded a free kick which could lead to a goal-scoring opportunity.
VOnico5mZyM,0,,"Good afternoon, everyone.",[REFEREE] blows his whistle for a foul after [PLAYER] ([TEAM]) hacks down one of his opponents. [TEAM] are awarded a free kick which could lead to a goal-scoring opportunity.
VOnico5mZyM,0,,"Good afternoon, everyone.",[REFEREE] blows his whistle for a foul after [PLAYER] ([TEAM]) hacks down one of his opponents. [TEAM] are awarded a free kick which could lead to a goal-scoring opportunity.
VOnico5mZyM,0,,"Good afternoon, everyone.",[REFEREE] blows his whistle for a foul after [PLAYER] ([TEAM]) hacks down one of his opponents. [TEAM] are awarded a free kick which could lead to a goal-scoring opportunity.
VOnico5mZyM,1,,The pressure on at both ends of Seria A.,[REFEREE] blows his whistle for a foul after [PLAYER] ([TEAM]) hacks down one of his opponents. [TEAM] are awarded a free kick which could lead to a goal-scoring opportunity.
VOnico5mZyM,3,,This is a fixture that illustrates that perfectly.,[REFEREE] blows his whistle for a foul after [PLAYER] ([TEAM]) hacks down one of his opponents. [TEAM] are awarded a free kick which could lead to a goal-scoring opportunity.
VOnico5mZyM,6,,"[TEAM]'s title [PLAYER]fense just faltering a little in recent weeks, the Bianconeri remain well-placed to make it nine in a row.",[REFEREE] blows his whistle for a foul after [PLAYER] ([TEAM]) hacks down one of his opponents. [TEAM] are awarded a free kick which could lead to a goal-scoring opportunity.
VOnico5mZyM,18,,[PLAYER] gives it back to him. [PLAYER].,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defender. The ball goes out of play. [TEAM] are awarded a corner kick."
VOnico5mZyM,25,,"Oh, it wasn't too far away.","The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets in the way to clear. [TEAM] have been awarded a corner kick. The referee and one of his assistants both point at the corner flag."
VOnico5mZyM,29,,[PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
VOnico5mZyM,34,,"[PLAYER] trying to make something off this, wriggles away. [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
VOnico5mZyM,37,,What a chance.,"[PLAYER] ([TEAM]) delivers a lovely cross into the penalty area. Nevertheless, an opposition defender is alert and averts the danger with a brilliant clearance. The ball is out of play. [TEAM] will have a chance to score from a corner."
VOnico5mZyM,44,,"[PLAYER], left by [PLAYER].",The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
VOnico5mZyM,46,,"Now, was there a trip there on [PLAYER]?",[PLAYER] ([TEAM]) is penalised for holding. [REFEREE] had a clear sight at the situation and blows his whistle.
VOnico5mZyM,49,,"Right on the edge of the box, the collision with Ayé.",The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
VOnico5mZyM,54,y-card,"Unfortunately, Ayé, who committed the foul just earlier, received a yellow card for that one.","[PLAYER] ([TEAM]) whips the ball in, but it fails to reach any of his teammates as the opposition's defence averts the threat."
VOnico5mZyM,59,,This has to be another yellow.,"[PLAYER] ([TEAM]) is awarded a yellow card for his tackle. He doesn't seem to agree with the decision, but [REFEREE] ignores the protests."
VOnico5mZyM,62,,"Unfortunately, he's off.","[PLAYER] ([TEAM]) is awarded a yellow card for his tackle. He doesn't seem to agree with the decision, but [REFEREE] ignores the protests."
VOnico5mZyM,68,,[PLAYER]. How good was that?,"[PLAYER] ([TEAM]) takes the free kick from the edge of the box, but his effort is blocked by the defensive wall."
VOnico5mZyM,71,,[PLAYER] with a freekick.,"[PLAYER] ([TEAM]) is awarded a yellow card for his tackle. He doesn't seem to agree with the decision, but [REFEREE] ignores the protests."
VOnico5mZyM,74,soccer-ball,So precise so well-placed that the goalkeeper did not even move.,[PLAYER] ([TEAM]) is moving okay again after that injury scare.
VOnico5mZyM,80,,His sixth of the season in Seria A it breaks the [PLAYER]adlock.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to turn the ball into the back of the net from close range. 0:1.
VOnico5mZyM,91,,[?] [PLAYER] has a go.,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defender. The ball is out of play. [TEAM] win a corner kick."
VOnico5mZyM,93,,"Oh, good save by [PLAYER].","[PLAYER] ([TEAM]) sends a lofted cross into the penalty area, but he can't find any of his teammates as the ball goes out of play. [TEAM] will have a chance to score from a corner."
VOnico5mZyM,95,,Wow. That was absolutely fantastic.,The referee signals that it is time for a substitution and [PLAYER] ([TEAM]) comes onto the pitch so that [PLAYER] can be given a rest.
VOnico5mZyM,102,soccer-ball,A hea[PLAYER]r towards goal and a brilliant save by the third-choice keeper to keep it at 1-0.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
VOnico5mZyM,114,,"[PLAYER], [PLAYER].",The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player. The ball goes out of play. [TEAM] are awarded a corner kick.
VOnico5mZyM,118,,"[PLAYER], just his sort of chance.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball is out of play. [TEAM] win a corner kick."
VOnico5mZyM,123,soccer-ball,"It's a great touch as well from Higuaín, I thought that was going to in the back of the net.",[PLAYER] ([TEAM]) will take the responsibility and he is already preparing the ball.
VOnico5mZyM,131,,[PLAYER] with a run down the left.,"A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end."
VOnico5mZyM,133,,It's played out instead here for [PLAYER].,"A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end."
VOnico5mZyM,135,,A precise ball to [PLAYER].,"A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end."
VOnico5mZyM,137,,He's got [PLAYER] in support.,"[PLAYER] ([TEAM]) receives a precise pass inside the box from [PLAYER], but his effort on goal is blocked by the defence."
VOnico5mZyM,139,,[PLAYER] might not need him.,"[PLAYER] ([TEAM]) receives a precise pass inside the box from [PLAYER], but his effort is blocked by the defence."
VOnico5mZyM,140,,It's a brilliant run and it's a fantastic block by [PLAYER].,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defender."
VOnico5mZyM,144,,"It was on-target, I think that.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the effort. The linesman points to the corner flag, [TEAM] are going to take it."
VOnico5mZyM,146,,it was really traveling.,The [TEAM] players keep the ball and are exchanging a combination of passes. They are waiting for gaps in the defence to open up.
VOnico5mZyM,150,,"[PLAYER] with the ball in and it's come all the way across here to [PLAYER], the left-back who's a long way forward.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
VOnico5mZyM,157,,"Oh, and a chance with [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
VOnico5mZyM,159,,"Oh, that's, in the circumstances, a real opportunity.","[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort is blocked by the defender. The ball goes out of play and [TEAM] have been awarded a corner kick."
VOnico5mZyM,165,,"[PLAYER], [PLAYER].",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
VOnico5mZyM,170,,"Oh, nicely back to [PLAYER].",[PLAYER] ([TEAM]) receives a precise pass and is given time inside the box to shoot. His effort goes wide of the left post. The ball goes out of play and [TEAM] will have a goal kick.
VOnico5mZyM,173,soccer-ball,"What a good [TEAM] goal, now that's more like it.",[PLAYER] ([TEAM]) receives a precise pass and is given time inside the box to shoot. His effort goes wide of the left post.
VOnico5mZyM,178,,"Superbly created, calmly finished by [PLAYER].",Goal! [PLAYER] ([TEAM]) was in the right place at the right time to pounce on the rebound inside the box and send the ball into the back of the net. 2:0.
VOnico5mZyM,187,,The captain's armbands being han[PLAYER]d over here by [PLAYER].,The referee signals that it is time for a substitution and [PLAYER] ([TEAM]) comes onto the pitch so that [PLAYER] can be given a rest.
VOnico5mZyM,191,,What a welcome return this is for [PLAYER].,The referee signals that it is time for a substitution and [PLAYER] ([TEAM]) comes onto the pitch so that [PLAYER] can be given a rest.
VOnico5mZyM,199,,"[PLAYER] has got Higuaín to his right, [PLAYER] to his left.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
VOnico5mZyM,202,,It's [PLAYER] to make it three.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
VOnico5mZyM,204,,Off the bar.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to pounce on the rebound inside the box and send the ball into the back of the net. 2:0.
VRCoQQ9fLpY,0,,Here are the teams at the [STADIUM].,"[PLAYER] ([TEAM]) is awarded a yellow card for his tackle. He doesn't seem to agree with the decision, but [REFEREE] ignores the protests."
VRCoQQ9fLpY,3,,"I'm your commentator Andrew Pickering, thanks for joining us for this Saturday evening game in Serie A and [TEAM] fighting for their lives down at the bottom, three points outside of the relegation zone.","[PLAYER] ([TEAM]) is awarded a yellow card for his tackle. He doesn't seem to agree with the decision, but [REFEREE] ignores the protests."
VRCoQQ9fLpY,16,,"We are underway in [TEAM], [TEAM] kick us off in the familiar white kit.",The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE]. [TEAM] earn a free kick which could lead to a goal-scoring opportunity.
VRCoQQ9fLpY,24,,"Plenty forward for [TEAM], six or seven in the box.","[PLAYER] ([TEAM]) swings in the corner, but one of the defending players gets a head on it and clears the ball to safety."
VRCoQQ9fLpY,29,,"It's whipped in with purpose and it's found the head, it would have been something special.","[PLAYER] ([TEAM]) whips the ball in, but it fails to reach any of his teammates as the opposition's defence averts the threat."
VRCoQQ9fLpY,36,,It was a magnificent effort given the circumstances.,"[PLAYER] ([TEAM]) takes the corner kick and sends a lovely ball into the penalty area, but the opposition's defence is ready and knocks the ball to safety."
VRCoQQ9fLpY,48,,"Again, finding the right ball out from the back, [TEAM].","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. [TEAM] have been awarded a corner kick. The referee and one of his assistants both point at the corner flag."
VRCoQQ9fLpY,51,,"[PLAYER], two on one now, just looked a little bit hesitant, [PLAYER]'s back there to give his fullback some support.","[PLAYER] ([TEAM]) darts into the penalty area to latch on to a pass, and he unleashes a low drive towards the middle of the net, but [PLAYER] is alert and denies him."
VRCoQQ9fLpY,58,,Somehow the ball hasn't gone out of play.,"[PLAYER] ([TEAM]) swings a cross into the box, but it's far too close to [PLAYER], who smothers the effort."
VRCoQQ9fLpY,62,corner,[PLAYER] in a corner and it's broken for [PLAYER].,"[PLAYER] ([TEAM]) delivers a lovely cross into the penalty area. Nevertheless, an opposition defender is alert and averts the danger with a brilliant clearance. The ball is out of play. [TEAM] will have a chance to score from a corner."
VRCoQQ9fLpY,66,,Can he find the right ball?,"[PLAYER] ([TEAM]) sends a cross into the box, but the opposition's defence clears the ball to safety. The ball goes out of play and [TEAM] have been awarded a corner kick."
VRCoQQ9fLpY,67,soccer-ball,"Rolled across, the first real chance of the game and it's thundered straight at the goalkeeper.","[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defender. The ball is out of play. [TEAM] will have a chance to score from a corner."
VRCoQQ9fLpY,83,,"It's very, very static from [TEAM].",Goal! [PLAYER] ([TEAM]) was in the right place at the right time to get to the rebound inside the box and send the ball into the back of the net. 1:2.
VRCoQQ9fLpY,85,,Now the cross will come in and there's a man on the end of it and it's found it's way in.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to pounce on the rebound and slot the ball into the back of the net. 0:2.
VRCoQQ9fLpY,94,,[TEAM] despite their dominance trail at the [STADIUM].,It's time for a substitution. [PLAYER] ([TEAM]) comes on in place of [PLAYER].
VRCoQQ9fLpY,101,corner,"A quite brilliant header that got beyond [PLAYER] and [PLAYER] has his first goal for [TEAM], January signing and that small pocket of away fans in the corner, who've had very little to go on so far, suddenly find their team in the lead.",Goal! [PLAYER] ([TEAM]) was in the right place at the right time to head [PLAYER] ([TEAM])'s cross into the back of the net.
VRCoQQ9fLpY,123,,"The second half underway, the home side kick us off, looking to get themselves back into this game.",The referee stops play so that a substitution can be made and [PLAYER] departs the field of play to be replaced by [PLAYER] ([TEAM]).
VRCoQQ9fLpY,133,,"[PLAYER] now, can he deliver the ball?","[PLAYER] ([TEAM]) sends a cross into the box, but the opposition's defence clears the ball to safety. The ball goes out of play and [TEAM] have been awarded a corner kick."
VRCoQQ9fLpY,135,,He can.,[PLAYER] ([TEAM]) receives a precise pass and is given time inside the box to send a promising strike towards the right post. [PLAYER] guesses his intention and denies him with a fine save.
VRCoQQ9fLpY,136,soccer-ball,João Pedro was on the end of it and somehow it's not in the back of the net.,"[PLAYER] ([TEAM]) receives a precise pass inside the box, controls the ball and drills a low shot towards the middle of the goal. [PLAYER] guesses his intention and denies him with a superb save."
VRCoQQ9fLpY,141,,It's the closest the home side have come.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
VRCoQQ9fLpY,146,,It was a wonderful ball in from [PLAYER].,"[PLAYER] ([TEAM]) sends a cross into the box, but the opposition's defence clears the ball to safety. [TEAM] have been awarded a corner kick."
VRCoQQ9fLpY,152,,"Plenty forward for [TEAM] and it's going to be won by the captain, it must be bundled home, it is.",The resulting corner from [PLAYER] ([TEAM]) is cleared by the defence.
VRCoQQ9fLpY,158,soccer-ball,[PLAYER] has got [TEAM] back level and how big a goal will that be in the story of [COACH]'s career at [TEAM]?,"[PLAYER] ([TEAM]) receives a precise pass inside the box from [PLAYER], but his effort is blocked by the defence."
VRCoQQ9fLpY,171,,"Brilliant header won by [PLAYER], the captain got up, he wanted it more than the defender and [PLAYER] slid it home.","[PLAYER] ([TEAM]) receives a precise pass and finds himself some space to shoot from the edge of the box. His effort goes straight to [PLAYER], who is alert to it."
VRCoQQ9fLpY,183,,Race back to win the ball.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to tap in the rebound and make it 1:0.
VRCoQQ9fLpY,189,,"[PLAYER]'s ball in, it's good, there's men underneath it, [PLAYER]'s there and the double.",Goal! [PLAYER] ([TEAM]) was in the right place at the right time to turn home the rebound from inside the box and make it 2:0.
VRCoQQ9fLpY,198,,"His second of the game, [TEAM]'s second of the game and they have the lead and there's not long left.",It's time for a substitution. [PLAYER] ([TEAM]) comes on in place of [PLAYER].
VRCoQQ9fLpY,209,,Is this the all important win that [COACH] has been looking for?,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
VRCoQQ9fLpY,222,,It's all over at the [STADIUM].,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to tap in from close range and make it 1:0.
VRCoQQ9fLpY,225,,"A massive three points for [TEAM], an even bigger one for [COACH] and [PLAYER] is the hero.","[PLAYER] ([TEAM]) is awarded a yellow card for his tackle. He doesn't seem to agree with the decision, but [REFEREE] ignores the protests."
WN8IxjWFvW4,0,,[TEAM] have lost momentum amid three straight defeats but will still be sixth whatever happens this weekend.,"[PLAYER] ([TEAM]) is awarded a yellow card for his tackle. He doesn't seem to agree with the decision, but [REFEREE] ignores the protests."
WN8IxjWFvW4,6,,[TEAM] haven't scored in three although victory here could send them into the top half at the midway point of the season.,The referee stops play so that a substitution can be made and [PLAYER] leaves the pitch and [PLAYER] ([TEAM]) comes on.
WN8IxjWFvW4,15,,"[PLAYER], [PLAYER], [PLAYER] running Faragò.",The referee stops play so that a substitution can be made and [PLAYER] leaves the pitch and [PLAYER] ([TEAM]) comes on.
WN8IxjWFvW4,23,,This is [PLAYER] and that's the first effort on target.,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
WN8IxjWFvW4,30,,[PLAYER] able to wander inside.,"A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end."
WN8IxjWFvW4,35,,[PLAYER] Leão.,"[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
WN8IxjWFvW4,38,,It's his cross towards [PLAYER] and it caught the post.,"[PLAYER] ([TEAM]) receives a precise pass inside the box from [PLAYER], but his effort on goal is blocked by the defender."
WN8IxjWFvW4,42,,I think [PLAYER] got a hand to it.,"[PLAYER] ([TEAM]) receives a precise pass inside the box from [PLAYER], finds himself unmarked and sends the ball into the back of the net."
WN8IxjWFvW4,44,,The front two combining really well.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
WN8IxjWFvW4,46,soccer-ball,That's the closest we've come to a goal.,The referee stops play so that a substitution can be made and [PLAYER] departs the field of play to be replaced by [PLAYER] ([TEAM]).
WN8IxjWFvW4,48,,No surprises to see [PLAYER] somehow countering up a looping header.,[PLAYER] ([TEAM]) takes the corner but only sends it into a huddle of the defenders and one of them makes a good clearance.
WN8IxjWFvW4,56,corner,[PLAYER] with the corner and it's wide in the end.,"[PLAYER] ([TEAM]) takes the corner, but the opposition's defence is ready and clears the ball to safety."
WN8IxjWFvW4,60,,Leão closing in.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to get to the rebound inside the box and send the ball into the back of the net. 0:2.
WN8IxjWFvW4,62,,It was flicked on by [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
WN8IxjWFvW4,66,,[TEAM] now going close.,"[PLAYER] ([TEAM]) takes the corner, but the opposition's defence is ready and clears the ball to safety."
WN8IxjWFvW4,68,,Lovely flick-on from the captain and [PLAYER] Leão really should have applied the finish.,[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play. [TEAM] are awarded a corner kick.
WN8IxjWFvW4,72,,What a chance that is for the [TEAM].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] will have a goal kick."
WN8IxjWFvW4,79,,"[PLAYER] with the flick-on, wide it goes from Leão.",The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
WN8IxjWFvW4,83,,This is [PLAYER] up against [PLAYER].,"A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end."
WN8IxjWFvW4,86,,"[PLAYER], off-target.",The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player. The ball goes out of play and [TEAM] have been awarded a corner kick.
WN8IxjWFvW4,90,,[PLAYER] suggesting the better option would have been a cross in towards the back post where he waited with intent.,The referee blows his whistle to signal the start of the second half.
