game,timestamp,type,anonymized,predicted_res_0
QWwWL6r1r_Q,213,,"It's amazing support, here is the Brazilian.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear sight at the situation.
QWwWL6r1r_Q,216,whistle,There goes the final whistle.,The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
QWwWL6r1r_Q,218,,[TEAM] are up and running for the season.,[PLAYER] ([TEAM]) takes the corner but fails to find any of his teammates. The ball is out of play and [TEAM] will have an opportunity to change the tempo of the game.
QWwWL6r1r_Q,221,,Their first win comes in their first home match of the campaign.,"[PLAYER] ([TEAM]) takes the corner, but the opposition's defence is ready and clears the ball to safety."
QWwWL6r1r_Q,227,,"They had to dig deep, they had to hang on, but they edge out, [TEAM] 1-0.",[COACH] has decided to make a change. [PLAYER] ([TEAM]) replaces [PLAYER].
Q_mlRWysxME,0,,Confidence is pumping high at the Via del Mare Stadium as [TEAM] host [TEAM] in this Sunday afternoon round-four clash.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
Q_mlRWysxME,11,corner,The corner kick's been taken.,[PLAYER] ([TEAM]) takes the corner but fails to find any of his teammates. The ball goes out of play and [TEAM] will have a chance to shoot from the resulting corner kick.
Q_mlRWysxME,14,,Another chance for [TEAM].,[PLAYER] ([TEAM]) fails to beat the offside trap and the linesman puts his flag up.
Q_mlRWysxME,15,,Good save again from [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,22,,[PLAYER] now.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,27,,"The ball goes past one man, plays [PLAYER] in. [PLAYER]. He turned in.","A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end."
Q_mlRWysxME,33,,It's fallen kindly for [PLAYER].,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
Q_mlRWysxME,36,,[TEAM] have the lead.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play. [TEAM] are awarded a corner kick."
Q_mlRWysxME,42,,[PLAYER]'s still there and again [PLAYER] on the left boot this time.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,49,corner,Is that going to be a corner kick?,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball is out of play. [TEAM] will have a chance to score from a corner."
Q_mlRWysxME,51,,It seems as if it did take a touch.,[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play. [TEAM] are awarded a corner kick.
Q_mlRWysxME,56,,It came off the arm of [PLAYER] there.,The foul by [PLAYER] ([TEAM]) is worthy of a yellow card. [REFEREE] doesn't hesitate to show him a yellow card.
Q_mlRWysxME,62,,"That, for me, says the referee is going to give a penalty if he's going over to have a look.",[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play and [TEAM] will have a chance to score from a corner.
Q_mlRWysxME,72,penalty,Penalty kick it is then.,[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play. [TEAM] will have a chance to score from a corner.
Q_mlRWysxME,76,,"Here he goes, and it's easily saved by [PLAYER].",The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
Q_mlRWysxME,80,,Poor penalty from [PLAYER].,The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
Q_mlRWysxME,86,,He maybe came off his line too quickly.,"[PLAYER] ([TEAM]) receives a sweet pass inside the box, but his effort on goal is blocked by the defence. The ball is out of play. [TEAM] will have a chance to score from a corner."
Q_mlRWysxME,89,,"[PLAYER], probably, is going to get a second chance here.",[PLAYER] ([TEAM]) is going to take the penalty!
Q_mlRWysxME,94,,Here goes [PLAYER].,Goal! [PLAYER] tees up [PLAYER] ([TEAM]) inside the box and he coolly slots the ball into the bottom left corner. The score is 2:0.
Q_mlRWysxME,95,,"This time he's tucked it away, and [TEAM] double their lead.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as [PLAYER] ([TEAM]) intercepts his effort."
Q_mlRWysxME,102,soccer-ball,[PLAYER] scores his third goal of the season.,Goal! [PLAYER] ([TEAM]) fires the rebound into the bottom right corner. The score is 2:0.
Q_mlRWysxME,108,,Chance to play this one into the far post again.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view to the situation and blows his whistle.
Q_mlRWysxME,111,,The header is just over the top.,"[PLAYER] ([TEAM]) receives a sweet pass inside the box, but his effort on goal is blocked by the defence. The ball is out of play. [TEAM] will have a chance to score from a corner."
Q_mlRWysxME,115,,It was a good header.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,118,,[PLAYER] rising highest.,[PLAYER] ([TEAM]) tries to send a pass but it's blocked. The ball goes out of play and [TEAM] will have a goal kick.
Q_mlRWysxME,125,,That's a good ball by [PLAYER] forward to Fabio [PLAYER].,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
Q_mlRWysxME,128,,Now players streaming forward.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,130,,Fabio [PLAYER] goes all alone.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,134,soccer-ball,Marvelous goal and it's goal number three for [TEAM].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,142,,"Free-kick taken, swinging in.","[PLAYER] ([TEAM]) delivers a fine lofted cross into the penalty area, but it's cleared by an opposing player. The ball is out of play. [TEAM] will have a chance to score from a corner."
Q_mlRWysxME,144,,It's headed out by [TEAM].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,147,,Still there though. [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,148,,"Good save by [PLAYER], who was stretching.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,152,soccer-ball,He's out of his goal.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,155,,Is this going to be a penalty? It is.,The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
Q_mlRWysxME,157,,Penalty for [TEAM].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,159,,They have a way back in.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,165,soccer-ball,Penalty has been scored by [PLAYER] and [TEAM] have pulled a goal back.,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
Q_mlRWysxME,177,,It's a tired first touch.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,179,,[PLAYER] with a backheel.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,181,,[PLAYER] now.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,183,,"Cuts it back, [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,184,,Good save.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball is out of play. [TEAM] will have a chance to score from a corner."
Q_mlRWysxME,186,,"[PLAYER]'s there for his second of the afternoon, and that really wraps things up for [TEAM].",Goal! [PLAYER] ([TEAM]) was in the right place at the right time to tap in from close range after [PLAYER] picked out [PLAYER] ([TEAM]) with a great pass.
Q_mlRWysxME,194,soccer-ball,[PLAYER] scores the fourth.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to tap in from close range and make it 2:0.
Q_mlRWysxME,196,,A simple move but perfectly executed.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,209,,"Oh, [TEAM] have snuck it back.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,210,,Here's a chance.,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
Q_mlRWysxME,212,,That's a good strike off the upright.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
Q_mlRWysxME,216,,"It came from [PLAYER], took a slight deflection.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is alert and intercepts the ball."
Q_mlRWysxME,220,,"Really good save, fingertip save that pushed it onto the post.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,227,,It finishes [TEAM] 1-4 [TEAM].,The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
Q_mlRWysxME,231,soccer-ball,[COACH]'s side continue to bang in the goals.,"[PLAYER] ([TEAM]) is awarded a yellow card for his tackle. He doesn't seem to agree with the decision, but [REFEREE] ignores the protests."
QvHyv4wdpTk,0,,It's the final matchday of 2018 in Serie A. The last game before the winter break.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
QvHyv4wdpTk,5,,A warm welcome from Joe Speight and Stewart Robson to the [STADIUM] in the foothills of the Alps in Turin.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
QvHyv4wdpTk,12,,"Today, [TEAM] kick-start matchday 19 as they welcome in-form [TEAM].","The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
QvHyv4wdpTk,27,soccer-ball,Here's [PLAYER] early on. [PLAYER] scores inside the first two minutes.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
QvHyv4wdpTk,33,,The man who earned a point in Bergamo on Wednesday gets them off to a flying start today.,The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
QvHyv4wdpTk,40,soccer-ball,His 13th goal in Serie A so far this season. [TEAM] lead in next to no time.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as his effort from the edge of the box flies high over the bar."
QvHyv4wdpTk,46,,"Well, it's made by [PLAYER]. Out on that right-hand side.",Goal! [PLAYER] ([TEAM]) was in the right place at the right time to tap in the rebound and make it 1:0.
QvHyv4wdpTk,49,,"Great cross-field pass, and that is the problem.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play. [TEAM] are awarded a corner kick."
QvHyv4wdpTk,53,,"The fullback's tucked in. He has to be, and when it comes to [PLAYER], just moves the ball inside.",[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play and [TEAM] will have a goal kick.
QvHyv4wdpTk,60,,Now [PLAYER].,The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
QvHyv4wdpTk,64,,[PLAYER]'s still there. It was a good first touch.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
QvHyv4wdpTk,69,,Not a bad comeback either. Not too far away from [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball is out of play. [TEAM] will have a chance to score from a corner."
QvHyv4wdpTk,81,,What can they conjure from this? In towards that near post. It was fixed on.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is alert and intercepts the effort. [TEAM] have been awarded a corner kick. The referee and one of his assistants both point at the corner flag."
QvHyv4wdpTk,84,,[PLAYER] left it. It's away by [PLAYER].Was there a handball by [PLAYER]?,The corner from [PLAYER] ([TEAM]) is cleared away by the defence.
QvHyv4wdpTk,89,,"He goes with his head, hits him on the arm.",[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play. [TEAM] are awarded a corner kick.
QvHyv4wdpTk,92,,He's taken a long look at it.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
QvHyv4wdpTk,97,,They call this to Paolo Valeri.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
QvHyv4wdpTk,101,,The referee has given a penalty.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
QvHyv4wdpTk,107,,[PLAYER] blasts the ball home to score for a ninth game in a row in Serie A.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to bury the rebound into the back of the net.
QvHyv4wdpTk,115,,"35 years of age, but rolling back the years.",[PLAYER] ([TEAM]) is booked after bringing his opponent down.
QvHyv4wdpTk,131,,Great shot there from Ron and it came off the upright.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
QvHyv4wdpTk,135,,That's a fingertip save too by [PLAYER].,"[PLAYER] ([TEAM]) sends a cross into the box, but he fails to find any of his teammates. The ball goes out of play and [TEAM] will have a goal kick."
QvHyv4wdpTk,142,corner,"Corner was by [PLAYER], and the referee has given a penalty for [TEAM].","[PLAYER] ([TEAM]) receives a sweet pass inside the box, but his effort on goal is blocked by the defence."
QvHyv4wdpTk,149,,Paolo Valeri says handball.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
QvHyv4wdpTk,155,,Now [TEAM] players protest.,"[REFEREE] shows a yellow card to [PLAYER] ([TEAM]), who isn't surprised as the tackle was really hard and late."
QvHyv4wdpTk,161,,[PLAYER] up against [PLAYER].,"[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
QvHyv4wdpTk,164,soccer-ball,"[PLAYER] scores. 2-1 [TEAM]. He scored them both, and the leaders are in front again.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
QvHyv4wdpTk,174,,"Emphatic from [PLAYER]. [TEAM] 2, [TEAM] 1.","The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets it clear."
QvHyv4wdpTk,186,,"Oh, [PLAYER] there with a short pass. [PLAYER]. This is [PLAYER]frel.",The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
QvHyv4wdpTk,192,,This game's not done yet. [PLAYER]. He scored in stoppage time.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
QvHyv4wdpTk,198,,Would you believe it? It's 2-2.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear sight on this situation.
QvHyv4wdpTk,202,,"Now, what has the VAR seen here?",[PLAYER] ([TEAM]) fails to beat the offside trap and the linesman puts his flag up. The referee stops play and [TEAM] will take a throw-in.
QvHyv4wdpTk,207,,Here is the missed kick from [PLAYER].,[PLAYER] ([TEAM]) fails to find a teammate across the pitch with a long ball. The ball is off of the pitch and it will be a throw-in for [TEAM].
QvHyv4wdpTk,215,,Who did the ball come off?,This yellow card was deserved. The tackle by [PLAYER] ([TEAM]) was quite harsh and [REFEREE] didn't hesitate to show him a yellow card.
QvHyv4wdpTk,217,soccer-ball,Offside. The goal has been ruled out.,"[PLAYER] ([TEAM]) is awarded a yellow card for his tackle. He doesn't seem to agree with the decision, but [REFEREE] ignores the protests."
QvHyv4wdpTk,223,,[PLAYER].,The foul by [PLAYER] ([TEAM]) is witnessed by the referee who blows his whistle to signal a free kick to [TEAM] in a promising position.
QvHyv4wdpTk,227,,[PLAYER]'s tackle.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is alert and intercepts the ball."
QvHyv4wdpTk,228,,It's all over.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the effort."
QvHyv4wdpTk,230,,A fantastic yet controversial way to end 2018.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the effort. The ball goes out of play and [TEAM] will have a goal kick."
RHRhVmBclOE,0,whistle,"Only the ninth game of the season, but Serie A's early Sunday kickoff could be the beginning of the end for [COACH] and [TEAM], as [COACH] and [TEAM] can strike another nail into their relegation rival's coffin with victory.",[COACH] has decided to make a change. [PLAYER] ([TEAM]) replaces [PLAYER].
RHRhVmBclOE,19,,Serie A Sunday is underway here at the Stirpe.,The referee blows his whistle to signal the start of the second half.
RHRhVmBclOE,22,,[TEAM] kick us off in the blue.,The referee blows his whistle for a foul after [PLAYER] ([TEAM]) hacks down one of his opponents. [TEAM] win a free kick and will be able to apply some pressure on the opposition goal.
RHRhVmBclOE,28,,[PLAYER] backing up.,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
RHRhVmBclOE,30,,"[PLAYER] disguises his pass and [TEAM]'s own-- Oh, and it's been put in.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the effort."
RHRhVmBclOE,34,,"An horrendous error, but a brilliant moment for [TEAM] in this battle at the bottom of the table.",[PLAYER] ([TEAM]) is brought down inside the box and the referee points to the spot.
RHRhVmBclOE,40,,They take their lead in the eighth minute.,[PLAYER] ([TEAM]) is booked after bringing down an opponent. [REFEREE] decided to show him a yellow card.
RHRhVmBclOE,42,soccer-ball,"Well, they haven't been able to score many goals so far this season, but they will certainly take that as the own goal.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear sight that it was a bad challenge.
RHRhVmBclOE,50,,"The second this season already for [TEAM], scored by [PLAYER].",The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
RHRhVmBclOE,57,,"[PLAYER]'s ball into [PLAYER], a feathered pass. He's just somehow managed to keep it under control again.","A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end."
RHRhVmBclOE,65,,"Oh, that was a fantastic intervention from [PLAYER].","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
RHRhVmBclOE,68,,"He may have a dig here. [PLAYER], still going.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
RHRhVmBclOE,70,,"Oh, what a back pass, and they've put it in.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence intercepts his effort."
RHRhVmBclOE,73,,[PLAYER] has leveled.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the effort. The ball is out of play. [TEAM] will have a chance to score from a corner."
RHRhVmBclOE,76,,There was no luck about that.,Goal! [PLAYER] ([TEAM]) was first to react to a rebound in the box and he slotted the ball into an empty net. The score is 1:0.
RHRhVmBclOE,79,,"[PLAYER] produces a brilliant run down the left, ξand it's tucked on by the Slovenian.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
RHRhVmBclOE,88,corner,"[PLAYER] Lorenzo, corner kick. The third for [TEAM].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball is out of play. [TEAM] will have a chance to score from a corner."
RHRhVmBclOE,92,,Big leap. Strikes the bar.,[PLAYER] ([TEAM]) races towards goal but the defender gets back well to make a challenge. The ball is out of play and [TEAM] manage to earn a corner.
RHRhVmBclOE,95,,The eighth time this season. They've got the most of any team in the division.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
RHRhVmBclOE,100,soccer-ball,"[PLAYER], who scored the own goal, so close to atoning for that.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
RHRhVmBclOE,109,,45 minutes to prove who has really got the desire.,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
RHRhVmBclOE,117,,In it comes. [PLAYER] Gumina close. Even closer still is [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
RHRhVmBclOE,121,soccer-ball,He scored the own goal for [TEAM].,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to tap in the rebound and make it 1:0.
RHRhVmBclOE,125,,"He's made up for it now, and struck a deathblow into [TEAM].",Goal! [PLAYER] ([TEAM]) was first to react to a rebound inside the box and he slotted the ball into the back of the net. The score is 1:0.
RHRhVmBclOE,129,,"Just 2 minutes gone in the opening of the second half, and it is now [TEAM] 1, [TEAM] 2. Where does [COACH] go from here?",Goal! [PLAYER] ([TEAM]) was in the right place at the right time to tap in the rebound and make it 2:0.
RHRhVmBclOE,145,,Are we going to see another bit of fortune go [TEAM]'s way?,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
RHRhVmBclOE,150,,It may be.,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
RHRhVmBclOE,156,soccer-ball,Fortune may favor [TEAM] once more after the own goal of [PLAYER].,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
RHRhVmBclOE,161,penalty,This match might not be-- That's the action. The referee has given a penalty kick to [TEAM].,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
RHRhVmBclOE,170,,Is he going to be able to provide what the curva desperately want to see?,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] whistle goes and [REFEREE] awards a free kick to [TEAM].
RHRhVmBclOE,173,soccer-ball,"He does find the back of the net, and hope is renewed here at the Stirpe.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
RHRhVmBclOE,183,,"[PLAYER], wonderful turn. That's the quality that he offers.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
RHRhVmBclOE,186,,[TEAM] coming forward and the pace too.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
RHRhVmBclOE,188,,"[PLAYER] to his right, as is [PLAYER]. There's the ball.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
RHRhVmBclOE,190,,"[PLAYER] comes back inside, and the captain's done it again.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
RHRhVmBclOE,194,,[TEAM] back to life.,Goal! [PLAYER] ([TEAM]) fires the rebound into the back of the net. The score is 2:0.
RHRhVmBclOE,203,,"It does not seem beyond the realms of possibility, as they now-- [PLAYER]. Oh, yes, on debut.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
RHRhVmBclOE,211,soccer-ball,"The young Turkish player scores his first goal in Italy, his first goal for [TEAM], and levels the match.",Goal! [PLAYER] ([TEAM]) was first to react to the rebound inside the box and he slotted the ball into the back of the net. 0:1.
RHRhVmBclOE,217,,"[TEAM] 3-3 [TEAM], an absolute stunner.",Goal! [PLAYER] ([TEAM]) was in the right place at the right time to tap in the rebound from inside the box and make it 1:0.
RHRhVmBclOE,230,whistle,"Well, the whistle's gone. It's finished here, [TEAM] 3, [TEAM] 3.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play. [TEAM] are awarded a corner kick."
RrQSTyl9CqQ,0,,"Change is the name of the game at the Mapei today, a change in form.","The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
RrQSTyl9CqQ,4,,"[TEAM] haven't walked off winners here since September, [TEAM]'s only victory on the road came in round three.","The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
RrQSTyl9CqQ,10,whistle,The first whistle goes.,[PLAYER] ([TEAM]) fails to beat the offside trap and the linesman puts his flag up.
RrQSTyl9CqQ,18,,"Đuričić, who has that willingness and need to come back on his right foot.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
RrQSTyl9CqQ,22,,essentially finished there.,"A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end."
RrQSTyl9CqQ,24,,[PLAYER] is not going to get on that.,"A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end."
RrQSTyl9CqQ,25,,"that's poor pass, in fact, from [PLAYER].","A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end."
RrQSTyl9CqQ,30,,"[PLAYER], great awareness of space.","A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end."
RrQSTyl9CqQ,36,,"Now, where's the cross?","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
RrQSTyl9CqQ,37,soccer-ball,"[PLAYER] with the shot, the parry and surely the first goal, [PLAYER], 9th minute and [TEAM] take the lead, their first shot on target.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
RrQSTyl9CqQ,49,soccer-ball,[PLAYER] scores his first goal of the season and it couldn't really have been much easier for him.,Goal! [PLAYER] ([TEAM]) was first to react to a rebound inside the box and he lashed the ball into the back of the net. 0:2.
RrQSTyl9CqQ,65,,[PLAYER] produced today.,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets it clear."
RrQSTyl9CqQ,67,,"It's a superb save from [PLAYER], who's putting behind the spill of the ball earlier on.","The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets it clear."
RrQSTyl9CqQ,75,corner,Corner kick.,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets it clear."
RrQSTyl9CqQ,81,,That was a superb effort from [PLAYER].,[PLAYER] ([TEAM]) fails to beat the offside trap and the linesman puts his flag up.
RrQSTyl9CqQ,90,,"That's a good challenge from [PLAYER], putting his head down is Đuričić, there goes the ball.","The [TEAM] players are exchanging some short passes to try and open up the opposition’s defence and hit them swiftly on the break, but one of the defenders steps in and thwarts the effort."
RrQSTyl9CqQ,95,soccer-ball,"The Serbian takes a look at goal, recovers but still the possession there.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
RrQSTyl9CqQ,100,,Chaos in the box.,"[PLAYER] ([TEAM]) sends a promising cross into the box, but [PLAYER] comes off his line to gather the ball."
RrQSTyl9CqQ,104,,Now the VAR. Waters have muddied.,The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
RrQSTyl9CqQ,106,,[PLAYER] has made contact what Đuričić and that's what Irrati's checking.,[PLAYER] ([TEAM]) fails to beat the offside trap and the linesman puts his flag up.
