game,timestamp,type,anonymized,predicted_res_0
QFXfjU2XdbE,29,,The defense as well.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to get to the rebound inside the box and send the ball into the back of the net.
QFXfjU2XdbE,31,,"Well, unfortunately, it's the run, wasn't it from [PLAYER] on this left-hand side but [PLAYER] just swung his boot when it come back out to him.","[PLAYER] ([TEAM]) sends a cross into the box, but he can't find any of his teammates as the opposition's defence averts the threat. The ball goes out of play. [TEAM] are awarded a corner kick."
QFXfjU2XdbE,41,,Bypassing [PLAYER] finding [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
QFXfjU2XdbE,44,,Jo?o [PLAYER] on the outside. [PLAYER].,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
QFXfjU2XdbE,48,,"Though that was it, and so did he.","[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
QFXfjU2XdbE,51,,"Great work, isn't it? From [PLAYER].","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play and [TEAM] will have a goal kick."
QFXfjU2XdbE,55,,I think [?] awful lot of pressure.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
QFXfjU2XdbE,58,,"Here is [PLAYER], almost setting himself what would have been a fantastic strike but-- and [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
QFXfjU2XdbE,76,,Here he goes. [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
QFXfjU2XdbE,79,,Wonderful equalizer.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
QFXfjU2XdbE,83,,"Against the run of play, but look at the delight on the curve.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear sight of it.
QFXfjU2XdbE,101,,[?] Oh. Still manages to get a shot on target even from there.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
QFXfjU2XdbE,114,,Jo?o [PLAYER] guarding against him.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
QFXfjU2XdbE,117,,"Oh, and he is down. It's a penalty.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
QFXfjU2XdbE,119,,Would you believe it?,[PLAYER] ([TEAM]) tries to send a pass but it's blocked. The ball goes out of play. [TEAM] will have a chance to score from a corner kick.
QFXfjU2XdbE,120,,Jo?o [PLAYER] has given away a penalty for [TEAM] here.,"[PLAYER] ([TEAM]) receives a precise pass and finds himself in a goal-scoring opportunity. He takes a shot from inside the box, but the effort goes well over the bar. The ball goes out of play and the linesman points at the corner flag. [TEAM] will have an opportunity to threaten the opposition's goal."
QFXfjU2XdbE,125,,It's [PLAYER]. Wins.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
QFXfjU2XdbE,127,,Who would have thought it?,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defender."
QFXfjU2XdbE,132,,"Pre-match, all the talk is of one man.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] sees it that way and awards a free kick to [TEAM].
QFXfjU2XdbE,135,,"Maybe post-match, the talk will all be of one team, and a very different man.",The players are back out on the pitch following the half-time break.
QFXfjU2XdbE,145,,Receives it now from [PLAYER].,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
QFXfjU2XdbE,147,,[PLAYER] track it.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
QFXfjU2XdbE,152,,"Nowhere to go it seems, still brings a wonderful save out of [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] will have a goal kick."
QFXfjU2XdbE,163,soccer-ball,Another set piece. This time the goal is in and Bonuccci on his return to the [TEAM] side is the man who gets the equalizer.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball is out of play. [TEAM] will have a chance to score from a corner."
QFXfjU2XdbE,181,,"Oh, real purpose about the run here, and [PLAYER] goes in.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
QFXfjU2XdbE,185,soccer-ball,"It's nodded towards goal by [PLAYER], who is claiming the goal.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
QFXfjU2XdbE,190,soccer-ball,The referee is going to check with his goal-line technology here I think he's given the free kick to [TEAM].,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
QFXfjU2XdbE,207,,[TEAM] still going and they might just snatch it you know because there is [PLAYER] in the 93rd minute.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
QFXfjU2XdbE,217,,What drama on the opening day.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to bury the ball into the back of the net from close range. The score is 1:0.
QFXfjU2XdbE,227,,Referee blows for full time.,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
QFXfjU2XdbE,230,,"It is a winning start for the champions, but they've only just squeezed over the line.",The foul by [PLAYER] ([TEAM]) is worthy of a yellow card. [REFEREE] doesn't hesitate to show him a yellow card.
QWwWL6r1r_Q,0,,"Good evening, Serie A tifosi, and a very warm welcome to the Stadio Friuli for this round to Serie A showdown, which pits a new-look [TEAM] against one of Serie A's most historic clubs, [TEAM].","The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
QWwWL6r1r_Q,13,,"Today will be a good indicator, as [TEAM] get us underway, playing from left to right.",The referee blows his whistle to signal the start of the second half.
QWwWL6r1r_Q,25,,"As that's floated in but headed away, now [PLAYER] drills it in and [PLAYER] saw it late.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play. [TEAM] are awarded a corner kick."
QWwWL6r1r_Q,35,,"Since joining the Friulianos, had a spell on loan at Hellas.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
QWwWL6r1r_Q,40,,"As [PLAYER] gets away from his marker, powerful run, plays it across, [PLAYER] Paul brings it down, thinks about the shot, goes for the shot.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
QWwWL6r1r_Q,49,,"Oh, what a finish, [TEAM] 1-0 [TEAM].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play. [TEAM] are awarded a corner kick."
QWwWL6r1r_Q,55,,It's [PLAYER] on the score sheet for the second week running.,The linesman signals that [PLAYER] ([TEAM]) is offside.
QWwWL6r1r_Q,60,,That's his 10th go in [TEAM] colors.,"[PLAYER] ([TEAM]) darts into the penalty area to latch on to a pass, and he unleashes a low drive towards the middle of the net, but [PLAYER] is alert and denies him."
QWwWL6r1r_Q,70,,"[?] to hit back af[PLAYER] [PLAYER] Paul's stunning opener, which puts [TEAM] in the driving seat as [PLAYER] goes looking for [PLAYER], still Lasagna.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
QWwWL6r1r_Q,80,,Great save by [PLAYER].,[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play and [TEAM] will have a goal kick.
QWwWL6r1r_Q,85,,"It will be the set-piece specialist [PLAYER] Paul to take, whips it in, that's not a bad delivery.",[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play and [TEAM] will have a goal kick.
QWwWL6r1r_Q,90,,Can he finish?,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
QWwWL6r1r_Q,91,,"Oh, [PLAYER] spurns it wide.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
QWwWL6r1r_Q,101,,"Here we go again, [TEAM] playing from left to right, no changes for the Blucerchiati, no changes for [TEAM].",The [TEAM] players keep the ball and are exchanging a combination of passes. They are waiting for gaps in the defence to open up.
QWwWL6r1r_Q,117,,"[TEAM] really struggling in the middle of the park, you can see [PLAYER] has dropped very deep and a bid to try and shake things up. It's, oh, very effective because he's picked out [PLAYER]frel.",The [TEAM] players are exchanging some short passes to try and open up the opposition’s defence and hit them swiftly on the break.
QWwWL6r1r_Q,127,,"Still [PLAYER]frel, curling effort, just wide, the first signs of the [TEAM] forward.","[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defence. The ball is out of play. [TEAM] will have a chance to score from a corner."
QWwWL6r1r_Q,137,,"A rasping strike, he's so dangerous when he cuts inside.",The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
QWwWL6r1r_Q,150,,"[PLAYER] plays it in, that's a great ball, [PLAYER] diving header.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] will have a goal kick."
QWwWL6r1r_Q,154,,[TEAM] struggling here and now [PLAYER] gets the shot away.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
QWwWL6r1r_Q,159,,"Oh, it's a real scramble there and now [PLAYER].",[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play and [TEAM] have been awarded a corner kick.
QWwWL6r1r_Q,175,,"Straight to a [TEAM] player, [PLAYER] goes looking for [PLAYER]frel, might fall kindly for [PLAYER]frel.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] will have a goal kick."
QWwWL6r1r_Q,181,,"[PLAYER] with a challenge but it's still not danger averted, [PLAYER] curling effort.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
QWwWL6r1r_Q,186,,[PLAYER] brilliant to tip it over the bar and deny [PLAYER].,[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play. [TEAM] are awarded a corner kick.
QWwWL6r1r_Q,201,,"Rides that challenge, great strength from [PLAYER] Paul, [PLAYER] still going, into the side-netting.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball is off of the pitch and it's a goal kick for [TEAM]."
QWwWL6r1r_Q,213,,"It's amazing support, here is the Brazilian.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the effort. The ball goes out of play and [TEAM] will have a goal kick."
QWwWL6r1r_Q,216,whistle,There goes the final whistle.,"[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
QWwWL6r1r_Q,218,,[TEAM] are up and running for the season.,"[PLAYER] ([TEAM]) is awarded a yellow card for his tackle. He doesn't seem to agree with the decision, but [REFEREE] ignores the protests."
QWwWL6r1r_Q,221,,Their first win comes in their first home match of the campaign.,Substitution. [PLAYER] makes his way off the pitch and [PLAYER] ([TEAM]) comes on as his replacement.
QWwWL6r1r_Q,227,,"They had to dig deep, they had to hang on, but they edge out, [TEAM] 1-0.",Goal! [PLAYER] ([TEAM]) was in the right place at the right time to get to the rebound inside the box and slot the ball low into the middle of the net. 2:0.
Q_mlRWysxME,0,,Confidence is pumping high at the Via del Mare Stadium as [TEAM] host [TEAM] in this Sunday afternoon round-four clash.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
Q_mlRWysxME,11,corner,The corner kick's been taken.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,14,,Another chance for [TEAM].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,15,,Good save again from [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,22,,[PLAYER] now.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is alert and intercepts the ball."
Q_mlRWysxME,27,,"The ball goes past one man, plays [PLAYER] in. [PLAYER]. He turned in.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,33,,It's fallen kindly for [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,36,,[TEAM] have the lead.,"[PLAYER] ([TEAM]) receives a precise pass inside the box, controls the ball and unleashes a low shot towards the middle of the goal. [PLAYER] is alert to this threat and denies him with a superb save."
Q_mlRWysxME,42,,[PLAYER]'s still there and again [PLAYER] on the left boot this time.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,49,corner,Is that going to be a corner kick?,[PLAYER] ([TEAM]) takes the corner but fails to find any of his teammates. The ball goes out of play and [TEAM] will have a goal kick.
Q_mlRWysxME,51,,It seems as if it did take a touch.,"[PLAYER] ([TEAM]) is awarded a yellow card for his tackle. He doesn't seem to agree with the decision, but [REFEREE] ignores the protests."
Q_mlRWysxME,56,,It came off the arm of [PLAYER] there.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear sight of it.
Q_mlRWysxME,62,,"That, for me, says the referee is going to give a penalty if he's going over to have a look.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play and [TEAM] will have a goal kick."
Q_mlRWysxME,72,penalty,Penalty kick it is then.,[PLAYER] ([TEAM]) takes the corner but fails to find any of his teammates. The ball goes out of play and [TEAM] will have a goal kick.
Q_mlRWysxME,76,,"Here he goes, and it's easily saved by [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,80,,Poor penalty from [PLAYER].,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defence. The ball is out of play. [TEAM] will have a chance to score from a corner."
Q_mlRWysxME,86,,He maybe came off his line too quickly.,"[PLAYER] ([TEAM]) is first to react to the corner kick and heads it towards the middle of the goal, but his effort is blocked by the defender."
Q_mlRWysxME,89,,"[PLAYER], probably, is going to get a second chance here.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear sight at the situation.
Q_mlRWysxME,94,,Here goes [PLAYER].,[PLAYER] ([TEAM]) takes the corner but fails to find any of his teammates as the defence clears the danger.
Q_mlRWysxME,95,,"This time he's tucked it away, and [TEAM] double their lead.","[PLAYER] ([TEAM]) receives a sweet pass inside the box, but his effort on goal is blocked by one of the defenders. The ball is out of play. [TEAM] will have a chance to score from a corner."
Q_mlRWysxME,102,soccer-ball,[PLAYER] scores his third goal of the season.,"[PLAYER] ([TEAM]) is off the pitch for treatment, [PLAYER] ([TEAM]) comes on and takes his place."
Q_mlRWysxME,108,,Chance to play this one into the far post again.,"[PLAYER] ([TEAM]) receives a sweet pass inside the box, but his effort on goal is blocked by the defender. The ball is out of play. [TEAM] win a corner kick."
Q_mlRWysxME,111,,The header is just over the top.,[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play and [TEAM] will have a chance to take a throw-in.
Q_mlRWysxME,115,,It was a good header.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,118,,[PLAYER] rising highest.,"[PLAYER] ([TEAM]) receives a sweet pass inside the box, but his effort on goal is blocked by the defence."
Q_mlRWysxME,125,,That's a good ball by [PLAYER] forward to Fabio [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,128,,Now players streaming forward.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
Q_mlRWysxME,130,,Fabio [PLAYER] goes all alone.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,134,soccer-ball,Marvelous goal and it's goal number three for [TEAM].,"[PLAYER] ([TEAM]) receives a sweet pass inside the box, but his effort on goal is blocked by the defence."
Q_mlRWysxME,142,,"Free-kick taken, swinging in.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,144,,It's headed out by [TEAM].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,147,,Still there though. [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,148,,"Good save by [PLAYER], who was stretching.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,152,soccer-ball,He's out of his goal.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,155,,Is this going to be a penalty? It is.,"[PLAYER] ([TEAM]) delivers a fine lofted cross into the penalty area, but it's cleared by an opposing player."
Q_mlRWysxME,157,,Penalty for [TEAM].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,159,,They have a way back in.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play and [TEAM] will have a goal kick."
Q_mlRWysxME,165,soccer-ball,Penalty has been scored by [PLAYER] and [TEAM] have pulled a goal back.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,177,,It's a tired first touch.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,179,,[PLAYER] with a backheel.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
Q_mlRWysxME,181,,[PLAYER] now.,"[PLAYER] ([TEAM]) sends a lofted cross into the penalty area. Unfortunately for him, the opponent's defence deals with his cross comfortably and intercepts it."
Q_mlRWysxME,183,,"Cuts it back, [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,184,,Good save.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,186,,"[PLAYER]'s there for his second of the afternoon, and that really wraps things up for [TEAM].","[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defender. The ball is out of play. [TEAM] will have a chance to score from a corner."
Q_mlRWysxME,194,soccer-ball,[PLAYER] scores the fourth.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,196,,A simple move but perfectly executed.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,209,,"Oh, [TEAM] have snuck it back.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,210,,Here's a chance.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,212,,That's a good strike off the upright.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
Q_mlRWysxME,216,,"It came from [PLAYER], took a slight deflection.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Q_mlRWysxME,220,,"Really good save, fingertip save that pushed it onto the post.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
Q_mlRWysxME,227,,It finishes [TEAM] 1-4 [TEAM].,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opponent blocks him. The ball goes out of play and [TEAM] will have a goal kick."
Q_mlRWysxME,231,soccer-ball,[COACH]'s side continue to bang in the goals.,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
QvHyv4wdpTk,0,,It's the final matchday of 2018 in Serie A. The last game before the winter break.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
QvHyv4wdpTk,5,,A warm welcome from Joe Speight and Stewart Robson to the [STADIUM] in the foothills of the Alps in Turin.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
QvHyv4wdpTk,12,,"Today, [TEAM] kick-start matchday 19 as they welcome in-form [TEAM].","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
QvHyv4wdpTk,27,soccer-ball,Here's [PLAYER] early on. [PLAYER] scores inside the first two minutes.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
QvHyv4wdpTk,33,,The man who earned a point in Bergamo on Wednesday gets them off to a flying start today.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play and [TEAM] will have a goal kick."
QvHyv4wdpTk,40,soccer-ball,His 13th goal in Serie A so far this season. [TEAM] lead in next to no time.,[PLAYER] ([TEAM]) is moving around like he has nothing wrong with him after that heavy challenge by [PLAYER] ([TEAM]).
QvHyv4wdpTk,46,,"Well, it's made by [PLAYER]. Out on that right-hand side.",The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
QvHyv4wdpTk,49,,"Great cross-field pass, and that is the problem.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
QvHyv4wdpTk,53,,"The fullback's tucked in. He has to be, and when it comes to [PLAYER], just moves the ball inside.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play and [TEAM] will have a goal kick."
QvHyv4wdpTk,60,,Now [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
QvHyv4wdpTk,64,,[PLAYER]'s still there. It was a good first touch.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
QvHyv4wdpTk,69,,Not a bad comeback either. Not too far away from [PLAYER].,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
QvHyv4wdpTk,81,,What can they conjure from this? In towards that near post. It was fixed on.,"[PLAYER] ([TEAM]) sends a lofted cross into the box, but he can't find any of his teammates as the opposition manage to clear the danger. The ball goes out of play and [TEAM] have been awarded a corner kick."
QvHyv4wdpTk,84,,[PLAYER] left it. It's away by [PLAYER].Was there a handball by [PLAYER]?,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets it clear."
QvHyv4wdpTk,89,,"He goes with his head, hits him on the arm.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
QvHyv4wdpTk,92,,He's taken a long look at it.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play and [TEAM] will have a goal kick."
QvHyv4wdpTk,97,,They call this to Paolo Valeri.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
QvHyv4wdpTk,101,,The referee has given a penalty.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
QvHyv4wdpTk,107,,[PLAYER] blasts the ball home to score for a ninth game in a row in Serie A.,"[PLAYER] ([TEAM]) delivers a lovely cross into the penalty area. Nevertheless, an opposition defender is alert and averts the danger with a brilliant clearance. The linesman points to the corner flag, [TEAM] are going to take it."
QvHyv4wdpTk,115,,"35 years of age, but rolling back the years.",[PLAYER] ([TEAM]) takes the ball to the corner flag and sends it into the box.
QvHyv4wdpTk,131,,Great shot there from Ron and it came off the upright.,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
QvHyv4wdpTk,135,,That's a fingertip save too by [PLAYER].,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defence. The ball goes out of play and [TEAM] will have a goal kick."
QvHyv4wdpTk,142,corner,"Corner was by [PLAYER], and the referee has given a penalty for [TEAM].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
QvHyv4wdpTk,149,,Paolo Valeri says handball.,"[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
QvHyv4wdpTk,155,,Now [TEAM] players protest.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
QvHyv4wdpTk,161,,[PLAYER] up against [PLAYER].,[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play and [TEAM] have been awarded a corner kick.
QvHyv4wdpTk,164,soccer-ball,"[PLAYER] scores. 2-1 [TEAM]. He scored them both, and the leaders are in front again.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
QvHyv4wdpTk,174,,"Emphatic from [PLAYER]. [TEAM] 2, [TEAM] 1.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is alert and reads the danger. The linesman makes the right call and [TEAM] will have a corner."
QvHyv4wdpTk,186,,"Oh, [PLAYER] there with a short pass. [PLAYER]. This is [PLAYER]frel.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
QvHyv4wdpTk,192,,This game's not done yet. [PLAYER]. He scored in stoppage time.,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
QvHyv4wdpTk,198,,Would you believe it? It's 2-2.,The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
QvHyv4wdpTk,202,,"Now, what has the VAR seen here?","The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
QvHyv4wdpTk,207,,Here is the missed kick from [PLAYER].,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear sight of it.
QvHyv4wdpTk,215,,Who did the ball come off?,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear sight of it and it's a free kick to [TEAM].
QvHyv4wdpTk,217,soccer-ball,Offside. The goal has been ruled out.,The referee signals that it is time for a substitution and [PLAYER] ([TEAM]) is coming onto the pitch as [PLAYER] cannot continue after picking up an injury.
QvHyv4wdpTk,223,,[PLAYER].,The foul by [PLAYER] ([TEAM]) is worthy of a yellow card. [REFEREE] doesn't hesitate at all to show him the yellow card.
