game,timestamp,type,anonymized,predicted_res_0
Lm5YIHVAox8,20,,"This is a game they are both [PLAYER]sperate to win, and [TEAM] still need the points.","The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
Lm5YIHVAox8,26,,Let's hope it's worth the wait and now Tony Dorigo can tell us.,The referee blows his whistle for a foul after [PLAYER] ([TEAM]) is caught offside.
Lm5YIHVAox8,35,,"Away by [PLAYER], here's is [PLAYER], hit by [PLAYER] with a screamer.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Lm5YIHVAox8,45,,A thrilling start for [TEAM] to the [PLAYER]rby d'italia.,Goal! [PLAYER] ([TEAM]) fires the ball into the back of the net from the edge of the box. The score is 2:0.
Lm5YIHVAox8,51,,"Out of form in recent weeks, back in form tonight, [PLAYER].",Goal! [PLAYER] ([TEAM]) was in the right place to bury the ball into the back of the net after receiving a perfect pass from [PLAYER]. The score is 1:0.
Lm5YIHVAox8,60,soccer-ball,"What a goal, incredible.",The referee stops play so that a substitution can be made and [PLAYER] ([TEAM]) comes on to replace [PLAYER].
Lm5YIHVAox8,63,,"You can't say he's been a huge success since he's come to [TEAM], however, that could kickstart his career.",Goal! [PLAYER] ([TEAM]) was in the right place at the right time to get to the rebound inside the box and send the ball into the bottom left corner. 2:0.
Lm5YIHVAox8,73,,"Here's [PLAYER], great awareness there to find [PLAYER], now it's [PLAYER].",The game restarts for the second half.
Lm5YIHVAox8,82,,Saved by [PLAYER].,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets in the way of the cross."
Lm5YIHVAox8,85,,"Good save, good strike as well.","[PLAYER] ([TEAM]) receives a precise pass inside the box, but overhits the ball and sends it well wide of the left post."
Lm5YIHVAox8,86,corner,I'm just won[PLAYER]ring is he going to hit it hard and low across the keeper or try and go for that near post top corner.,The referee stops play so that a substitution can be made and [PLAYER] departs the field of play to be replaced by [PLAYER] ([TEAM]).
Lm5YIHVAox8,93,corner,Corner taken quickly [PLAYER] with the header and [PLAYER] couldn't force it home. [PLAYER] makes a good save and then a good gather. Has to react very quickly.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Lm5YIHVAox8,106,,"Couldn't quite grab the first attempt, but then he's up quickly.",The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
Lm5YIHVAox8,110,,"That's why they do all that sort of training, but [PLAYER], well, on a free header inside the box [TEAM].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] will have a goal kick."
Lm5YIHVAox8,117,,Luca Banti gets us back un[PLAYER]rway.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear sight and blows his whistle.
Lm5YIHVAox8,124,,"Well, played it short to [PLAYER] and now he lets fly.",The game restarts for the second half.
Lm5YIHVAox8,130,,Si[PLAYER] netting.,"[PLAYER] ([TEAM]) sends a lofted cross into the penalty area. Unfortunately for him, the opponent's defence deals with the threat. The ball goes out of play and [TEAM] will have a goal kick."
Lm5YIHVAox8,131,,"Well, and that sud[PLAYER]nly rippled you right, but it's just wi[PLAYER] of the post, what a strike that is?",[PLAYER] ([TEAM]) fails to beat the offside trap and the linesman puts his flag up.
Lm5YIHVAox8,139,,"[PLAYER], I think [TEAM] are going to have to adjust here because [COACH] has changed things.",[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play. [TEAM] are awarded a corner kick.
Lm5YIHVAox8,145,,"[PLAYER], like a rocket to equalize for [TEAM].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Lm5YIHVAox8,155,,"Outplayed, out thought, outsmarted but right back in it.",Goal! [PLAYER] ([TEAM]) was in the right place at the right time to tap in the rebound and make it 1:0.
Lm5YIHVAox8,161,substitution,"Well, the response of champions and [PLAYER] just comes onto a beautiful backheel from [PLAYER].",[PLAYER] ([TEAM]) tries to send a pass but it's blocked. The ball goes out of play and [TEAM] have been awarded a corner kick.
Lm5YIHVAox8,170,,It's into his path and what you do know about the great man.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play. [TEAM] are awarded a corner kick."
Lm5YIHVAox8,180,,Step over from [PLAYER].,"[PLAYER] ([TEAM]) sends a pass into the box, but his attempt is thwarted and cleared. The ball goes out of play and [TEAM] have been awarded a corner kick."
Lm5YIHVAox8,184,,He can't believe he hasn't scored.,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defence."
Lm5YIHVAox8,186,,He has to score.,"[PLAYER] ([TEAM]) receives a sweet pass inside the box, but his effort on goal is blocked by the defender."
Lm5YIHVAox8,187,,"[PLAYER] doesn't go with a man until he gets beaten all ends up, but the ball just wouldn't quite come down enough for [PLAYER] but you expect someone of his ability, certainly from there to hit the target at least.",Goal - 2:0! [PLAYER] ([TEAM]) was in the right place at the right time to tap in a rebound from close range and make it 2:0.
Lm5YIHVAox8,203,,"Now [PLAYER] in space, and he rolls it across.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Lm5YIHVAox8,207,,So close for [PLAYER].,[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play. [TEAM] will have a chance to score from a corner.
Lm5YIHVAox8,212,,What an impact that would have been.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] will have a goal kick."
Lm5YIHVAox8,213,,Absolutely. [PLAYER] gets in this channel and as it comes across [PLAYER] at the far post.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] will have a goal kick."
Lm5YIHVAox8,222,,"It finishes one-one as [?] makes his way, the [PLAYER]rby d'italia rarely lets you down.","[PLAYER] ([TEAM]) swings in the corner, but fails to find any of his teammates. The ball goes out of play and [TEAM] will have a goal kick."
Lm5YIHVAox8,230,,"A sense of occasion, high-class too and it finishes [TEAM] one, [TEAM] one.","The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
MACyQI-3bIU,0,,"Good evening, Serie A Tifosi, and welcome to the Stadia Atleti Azzurri d'Italia.",[REFEREE] blows his whistle after [PLAYER] ([TEAM]) brings one of his opponents down with a strong tackle. [TEAM] are awarded a free kick.
MACyQI-3bIU,5,,We're off.,The referee blows his whistle to signal the start of the second half.
MACyQI-3bIU,7,,[TEAM] playing from right to left and looking to hit back after their Euro exit.,The half-time break is over and the second half is about to start.
MACyQI-3bIU,14,,"[PLAYER], he could be called into action here as [PLAYER] gets away.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
MACyQI-3bIU,18,,Pulls it across and there comes the shot.,"[PLAYER] ([TEAM]) darts into the penalty area to latch on to a pass, and he unleashes a low drive towards the middle of the net, but [PLAYER] is alert and denies him."
MACyQI-3bIU,22,,[TEAM] breathe a huge sigh of relief.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
MACyQI-3bIU,28,,"They're on the backfoot here, the Islanders.","[PLAYER] ([TEAM]) sends a pass into the box, but his attempt is thwarted and the linesman makes the right call as the ball goes out of play. [TEAM] are awarded a corner kick."
MACyQI-3bIU,31,,[TEAM] continuing their strong start.,"[PLAYER] ([TEAM]) receives a sweet pass inside the box, but his effort on goal is blocked by the defender. The ball goes out of play and [TEAM] have been awarded a goal kick."
MACyQI-3bIU,35,,"Whipped in from the flag and [PLAYER], miracles to punch it away.","[PLAYER] ([TEAM]) dinks a cross into the box in an attempt to find one of his teammates, but the defence manages to intercept the ball."
MACyQI-3bIU,45,,The 24-year-old to the rescue.,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets it clear."
MACyQI-3bIU,50,,It's now [PLAYER] coming forwards.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
MACyQI-3bIU,53,,"[PLAYER], a bit of space here for Nicolò [PLAYER]. It's opened up and he clips it in and there's [PLAYER].","[PLAYER] ([TEAM]) delivers a fine lofted cross into the penalty area, but it's cleared by an opposing player. The ball is off of the pitch and it's a goal kick for [TEAM]."
MACyQI-3bIU,61,,It's still there perhaps.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] will have a goal kick."
MACyQI-3bIU,65,,"[PLAYER] not giving up, still going, battling away, the ex-[TEAM] man.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] will have a goal kick."
MACyQI-3bIU,74,,[PLAYER] can't believe it.,[PLAYER] ([TEAM]) takes the corner but fails to find any of his teammates. The ball goes out of play and [TEAM] will have a goal kick.
MACyQI-3bIU,77,,Was he caught in two minds perhaps?,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
MACyQI-3bIU,84,,The clock ticking down before the interval.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
MACyQI-3bIU,87,,[PLAYER] jumping up highest.,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opponent. The ball goes out of play and [TEAM] will have a goal kick.
MACyQI-3bIU,89,,"Into the path of [PLAYER], he might get lucky. He's brought down here.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. [TEAM] have been awarded a corner kick. The referee and one of his assistants both point at the corner flag."
MACyQI-3bIU,93,y-card,[PLAYER] could be in trouble. He will be. A yellow card.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play. [TEAM] are awarded a corner kick."
MACyQI-3bIU,98,,"Nicolò [PLAYER] to take the concentration from [PLAYER]. The strike, and it's gone in.",The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
MACyQI-3bIU,106,whistle,[TEAM] take the lead on the stroke of half-time.,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets it clear."
MACyQI-3bIU,110,,What a moment to find a breakthrough.,Goal! [PLAYER] ([TEAM]) was first to react to a rebound inside the box and he slotted the ball into the back of the net. 0:2.
MACyQI-3bIU,114,,It stemmed from Nicolò [PLAYER] who took the free-kick.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to get to the rebound inside the box and send the ball into the back of the net.
MACyQI-3bIU,119,soccer-ball,It traveled across the face of the box and into the back of the net.,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets in the way of the cross."
MACyQI-3bIU,126,,It took a last touch off Pašalić.,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets it clear."
MACyQI-3bIU,130,soccer-ball,and into the back of the net.,"[PLAYER] ([TEAM]) whips the ball in from the corner kick, but one of the defenders gets there first to clear the ball away."
MACyQI-3bIU,133,,Papu Gómez will play in behind the front two as we get back underway here.,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
MACyQI-3bIU,139,,[TEAM] playing from right to left in this second period.,The half-time break is over and the second half is about to start.
MACyQI-3bIU,147,,"Pašalić. [PLAYER], turning his markers too. [PLAYER] goes down and then, [PLAYER] at the far post.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the effort. The ball is off of the pitch and it's a goal kick for [TEAM]."
MACyQI-3bIU,158,,"Well, out of nowhere, [TEAM] very nearly finding an equalizer.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
MACyQI-3bIU,164,,Quick-thinking move stems from a Pašalić flick.,[PLAYER] ([TEAM]) receives a precise pass inside the box and takes a shot to the middle of the goal. [PLAYER] pulls off a reflexive save to stop the effort.
MACyQI-3bIU,174,soccer-ball,"Shot in by Gómez. There is the header across the face of the box, and now, [PLAYER] across the face of the goal.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
MACyQI-3bIU,183,,A whisk away from the substitute.,"[PLAYER] ([TEAM]) takes the corner kick and sends the ball into the penalty area, but the opposition's defence is ready and makes a good clearance."
MACyQI-3bIU,187,,The German with a rasping strike.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view inside the penalty area and immediately points at the spot.
MACyQI-3bIU,192,,Struck it very well.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play. [TEAM] are awarded a corner kick."
MACyQI-3bIU,195,,"Bradarić, tidy play from the [TEAM] number six.",[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play and [TEAM] will have a goal kick.
MACyQI-3bIU,203,,"[PLAYER] back to Bradarić, first-time pass.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play. [TEAM] are awarded a corner kick."
MACyQI-3bIU,206,,Picks out [PLAYER]. Here is the substitute.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] will have a goal kick."
MACyQI-3bIU,209,,"Can he finish the match off? Good save by [PLAYER], had his vision of the shot blocked.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
MACyQI-3bIU,224,whistle,"Because there goes the final whistle, [TEAM] collect their first win of the season edging out [TEAM] 1-0 here.","[PLAYER] ([TEAM]) receives a sweet pass inside the box, but his effort on goal is blocked by the defender."
NhMPIGgGq04,0,,What a prospect today. [TEAM] against [TEAM].,[PLAYER] ([TEAM]) is booked after bringing down an opponent. [REFEREE] had an easy sight on the foul and immediately blows his whistle.
NhMPIGgGq04,3,,A match between one of the leading challengers to Juventus for the title and the only team to have stopped the champions winning all season.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
NhMPIGgGq04,19,,Here's [PLAYER].,"[PLAYER] ([TEAM]) delivers a lovely cross into the penalty area. Nevertheless, an opposition defender is alert and averts the danger with a brilliant clearance."
NhMPIGgGq04,21,,"Brozović there in support as well, but they've left a man at the back post.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
NhMPIGgGq04,25,soccer-ball,It was [PLAYER] who could have had a goal in the opening 80 seconds.,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defence. The ball is out of play. [TEAM] will have a chance to score from a corner."
NhMPIGgGq04,31,,"He should have, as simple as that.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] will have a goal kick."
NhMPIGgGq04,32,,It's a brilliant ball from [PLAYER]. He's free.,"[PLAYER] ([TEAM]) receives a sweet pass inside the box, but his effort on goal is blocked by the defender. The ball is out of play and the linesman points at the corner flag. [TEAM] will have an opportunity to threaten the opposition's goal."
NhMPIGgGq04,37,,[TEAM] in a mix-up.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play. [TEAM] are awarded a corner kick."
NhMPIGgGq04,38,,[PLAYER]'s snapshot. João [PLAYER] now.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
NhMPIGgGq04,42,,"Now, it's turned in.","[PLAYER] ([TEAM]) receives a sweet pass inside the box, but his effort on goal is blocked by the defence. The ball is out of play. [TEAM] will have a chance to score from a corner."
NhMPIGgGq04,45,,It's [PLAYER].,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defence."
NhMPIGgGq04,47,,A bit of a horror show from [TEAM].,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defender."
NhMPIGgGq04,50,,[TEAM] don't mind that.,"[PLAYER] ([TEAM]) receives a sweet pass inside the box from [PLAYER], but his effort is blocked by the defender."
NhMPIGgGq04,53,,Absolutely not.,"[PLAYER] ([TEAM]) darts into the penalty area to latch on to a pass, and he unleashes a low drive towards the middle of the net, but [PLAYER] is alert and denies him."
NhMPIGgGq04,55,,"Actually, I thought the chance had gone begging when João [PLAYER] didn't pull the trigger.","[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defence. The ball is out of play. [TEAM] will have a chance to score from a corner."
NhMPIGgGq04,66,,João [PLAYER] clips it on.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
NhMPIGgGq04,69,,"Oh, [PLAYER], great running. [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
NhMPIGgGq04,73,soccer-ball,It's two quick-fire goals for [TEAM].,Goal! [PLAYER] ([TEAM]) is first to react to a rebound inside the box and scores with a first-time shot into the middle of the goal. It's 1:0.
NhMPIGgGq04,77,,The challenge very much on.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball is out of play and [TEAM] manage to earn a corner."
NhMPIGgGq04,82,,"Absolutely. It's a perfect start, isn't it, for [TEAM]?",[PLAYER] ([TEAM]) is unable to continue due to an injury and is replaced by [PLAYER].
NhMPIGgGq04,85,,You have to say some of the [PLAYER]fending from [TEAM] has been poor.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to tap in the rebound and make it 1:0.
NhMPIGgGq04,104,,A chase on here.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
NhMPIGgGq04,107,,"He's already proved potent once, but he forces a save from [PLAYER].","[PLAYER] ([TEAM]) sends a cross into the box, but the opposition's defence clears the ball to safety."
NhMPIGgGq04,113,,A good save as well.,"[PLAYER] ([TEAM]) receives a sweet pass, finds himself in a good position and goes for goal, but the effort goes well over the bar."
NhMPIGgGq04,115,,"My goodness, [TEAM] at the back.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear sight of it.
NhMPIGgGq04,116,,They're just getting carved open so easily. It seems they're pushing forward.,The [TEAM] players are exchanging some short passes to try and open up the opposition's defence and hit them swiftly on the break.
NhMPIGgGq04,119,,Look at the space this time.,The [TEAM] players keep the ball and are exchanging a combination of passes. They are waiting for gaps in the defence to open up.
NhMPIGgGq04,121,,Brozović finds a certain [PLAYER] again.,[REFEREE] blows his whistle after [PLAYER] ([TEAM]) brings one of his opponents down with a strong tackle. [TEAM] earn a free kick which could lead to a goal-scoring opportunity.
NhMPIGgGq04,130,soccer-ball,"[TEAM] then get us un[PLAYER]rway for the second half, kicking from right to left, leading by those two quick-fire goals from [PLAYER] and [PLAYER].",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear sight line and blows his whistle.
NhMPIGgGq04,144,,Perišić. It's in there.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
NhMPIGgGq04,148,,"It's put away, for sure, by [PLAYER].",Goal! [PLAYER] ([TEAM]) was first to react to the rebound inside the box and he lashed the ball into the back of the net. The score is 1:0.
NhMPIGgGq04,155,,The lead is three.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to tap in the rebound and make it 1:0.
NhMPIGgGq04,176,,A misun[PLAYER]rstanding there for [PLAYER] but he gets a second bite.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
NhMPIGgGq04,181,,"[PLAYER], only as far as [PLAYER].","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
NhMPIGgGq04,185,,Now João [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
NhMPIGgGq04,187,soccer-ball,Super goal.,[PLAYER] ([TEAM]) receives a precise pass inside the box from [PLAYER] and strikes the right post with his effort. What a miss!
NhMPIGgGq04,189,,They have finished with a flourish.,"[PLAYER] ([TEAM]) receives a precise pass inside the box from [PLAYER], but his effort on goal is blocked by the defence."
NhMPIGgGq04,207,,João [PLAYER].,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
NhMPIGgGq04,209,,Three flying forward. [PLAYER] and [PLAYER] makes it five.,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
NhMPIGgGq04,219,whistle,No sooner does he do it than the referee blows for full-time.,"[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
NhMPIGgGq04,220,,[PLAYER] rounds off a comprehensive win over [TEAM].,"[PLAYER] ([TEAM]) sends a cross into the box, but the opposition's defence clears the ball to safety."
NhMPIGgGq04,224,,It is seven wins in a row for [COACH]'s team.,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defender."
OxDBo4WWVEg,0,,It's a very warm welcome from Joe Speight and Garry Birtles to the final game of the weekend in Serie A.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
OxDBo4WWVEg,6,,"The climax of matchday 14, the runaway fixture in Bergamo to round off the weekend.",The referee blows his whistle to signal the start of the second half.
OxDBo4WWVEg,17,soccer-ball,"Here is [PLAYER], good challenge on him by [PLAYER] who scored an own goal in that defeat last weekend.",The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
OxDBo4WWVEg,24,,[TEAM] in behind here straight away.,The game is interrupted as [PLAYER] ([TEAM]) is flagged offside.
OxDBo4WWVEg,26,,"It's [PLAYER], the square ball's a good one.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
OxDBo4WWVEg,29,,What a start for [TEAM].,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defence."
OxDBo4WWVEg,31,soccer-ball,"A goal for Fabián [PLAYER]z, just over a minute gone.","[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defence. The ball goes out of play and [TEAM] will have a goal kick."
OxDBo4WWVEg,40,,The dream start for those of Naples.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
OxDBo4WWVEg,43,soccer-ball,It's his third goal of the season.,"[PLAYER] ([TEAM]) receives a precise pass inside the box from [PLAYER], but his effort on goal is blocked by the defence."
OxDBo4WWVEg,46,,[TEAM] caught square right from the word go.,"[PLAYER] ([TEAM]) receives a sweet pass inside the box, but his effort on goal is blocked by the defence."
OxDBo4WWVEg,49,,One-nil [TEAM].,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
OxDBo4WWVEg,53,corner,Gómez with the corner.,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets it clear."
OxDBo4WWVEg,54,,Dropping into a good area. It's not been cleared yet.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
OxDBo4WWVEg,57,,Just tapped away by [PLAYER].,"[PLAYER] ([TEAM]) sends a lofted cross into the penalty area. Unfortunately for him, his effort is intercepted by one of the defenders."
OxDBo4WWVEg,59,,"Everybody seemed to stop there, didn't they?","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] will have a goal kick."
OxDBo4WWVEg,64,,There is [PLAYER] on the breakaway with a good ball.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the effort. The ball goes out of play and [TEAM] will have a goal kick."
OxDBo4WWVEg,67,,"Fabián [PLAYER]z in again. Oh, my word.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
OxDBo4WWVEg,70,,What a poor finish.,The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
OxDBo4WWVEg,72,,That's one of the worst finishes you'll ever see.,"[PLAYER] ([TEAM]) receives a sweet pass inside the box, but his effort on goal is blocked by the defence. The ball is out of play. [TEAM] will have a chance to score from a corner."
OxDBo4WWVEg,74,,"Totally lacked in confidence but [PLAYER], again, vision absolutely superb.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
OxDBo4WWVEg,90,,"There's [PLAYER], the keeper came and [PLAYER] went first time.",The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player. The ball is out of play and the linesman points at the corner flag. Corner to [TEAM].
OxDBo4WWVEg,95,,He's been cluttered in the process.,[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play and [TEAM] will have a goal kick.
OxDBo4WWVEg,99,,He will be disappointed with himself here.,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play and [TEAM] will have a goal kick."
OxDBo4WWVEg,101,,"I mean, this is just a route one.",[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play and [TEAM] will have a goal kick.
OxDBo4WWVEg,103,,Look at his intelligence there.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] will have a goal kick."
OxDBo4WWVEg,105,soccer-ball,Goalkeeper did really well to come out and put him off but he'd be disappointed but his intelligence to stay onside there and time his run as well as he did.,The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
OxDBo4WWVEg,114,,He came back before he went forward.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
OxDBo4WWVEg,115,,"He slipped just as he hit it, didn't he?","The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
OxDBo4WWVEg,124,,Away we go once again.,The referee blows his whistle to signal the start of the second half.
OxDBo4WWVEg,129,,"This is [PLAYER], he's got beyond Callejón with ease.",The game restarts for the second half.
OxDBo4WWVEg,134,,"[PLAYER], [PLAYER]'s there, one-one.","[PLAYER] ([TEAM]) sends a cross into the box, but the opposition's defence clears the ball away to eliminate the danger. The ball is out of play. [TEAM] will have a chance to score from a corner."
OxDBo4WWVEg,140,soccer-ball,A goal which has been coming.,"[PLAYER] ([TEAM]) receives a precise pass inside the box from [PLAYER], but his effort on goal is blocked by the defence."
OxDBo4WWVEg,143,,Duván [PLAYER] once of [TEAM] has leveled the game here.,[PLAYER] ([TEAM]) is booked after bringing his opponent down in the middle of the pitch.
OxDBo4WWVEg,149,,He's taken his big chance.,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defender."
OxDBo4WWVEg,163,,Chance now for Gómez.,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defence. The ball is out of play. [TEAM] will have a chance to score from a corner."
OxDBo4WWVEg,164,,"Well, he took a touch.",[PLAYER] ([TEAM]) receives a precise pass and is given time inside the box to send a low shot towards the middle of the goal. [PLAYER] guesses his intention and denies him with a fine save.
OxDBo4WWVEg,167,corner,Still puffing away will be a corner but a first time shot there maybe the best option.,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets it clear."
