game,timestamp,type,anonymized,predicted_res_0
Jzgkblc4NOw,80,,Oh my.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] will have a goal kick."
Jzgkblc4NOw,81,,He really should have hit the target from there.,The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
Jzgkblc4NOw,84,,He was unmarked.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view to the action and blows his whistle.
Jzgkblc4NOw,93,,Get a point here as [PLAYER] wins the ball brilliantly.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Jzgkblc4NOw,96,,Now [PLAYER].,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
Jzgkblc4NOw,97,,"Still [PLAYER], has a crack at the near post, and it comes off the woodwork.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
Jzgkblc4NOw,103,,"[PLAYER]nger still not over though, as far as [TEAM] are concerned. [PLAYER]z.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Jzgkblc4NOw,107,,"Unable to hit the target, but how close was [PLAYER]?","[PLAYER] ([TEAM]) sends a pass into the box, but his attempt is thwarted and cleared. The ball goes out of play and [TEAM] have been awarded a corner kick."
Jzgkblc4NOw,122,,Doveri getting us back underway here.,The referee blows his whistle to signal the start of the second half.
Jzgkblc4NOw,125,,[TEAM] playing from right to left.,The half-time break is over and the second half is about to start.
Jzgkblc4NOw,131,,[TEAM] have taken it quickly.,"A pass by [PLAYER] ([TEAM]) ends up in no man's land, and the attacking effort comes to an end."
Jzgkblc4NOw,132,,[PLAYER]. Fine pass.,The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
Jzgkblc4NOw,134,,[PLAYER] now.,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
Jzgkblc4NOw,135,,Chance to put the match to bed.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Jzgkblc4NOw,138,,"Oh, that is fantastic.",The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
Jzgkblc4NOw,140,,[PLAYER]'s second of the season makes it 2-0 to [TEAM].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but one of the defenders intercepts the ball."
Jzgkblc4NOw,146,,Surely no way back now for [TEAM].,"[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play and [TEAM] manage to earn a corner."
Jzgkblc4NOw,151,,[PLAYER] trying to find a way past [PLAYER].,The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
Jzgkblc4NOw,154,,"Easier said than done because the Brazilian has won it back, and he's leading the break here.",The referee blows his whistle to signal the start of the second half.
Jzgkblc4NOw,159,,Still [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Jzgkblc4NOw,160,soccer-ball,Will he go for goal?,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Jzgkblc4NOw,162,,"Checks back inside, then offloads it. [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Jzgkblc4NOw,167,,It wasn't a bad effort from [TEAM].,[PLAYER] ([TEAM]) tries to send a pass but it's blocked. The ball goes out of play. [TEAM] will have a chance to score from a corner.
Jzgkblc4NOw,171,,Curling strike from [PLAYER].,"[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes out of the box to gather the ball."
Jzgkblc4NOw,189,soccer-ball,"[PLAYER] now driving at the [TEAM] defense, and he's set up the third goal of the night.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
Jzgkblc4NOw,199,,The second for [PLAYER]. The easiest of finishes.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to score from the penalty spot. The score is 1:0.
Jzgkblc4NOw,204,,He was lurking on that far side unnoticed by the Gialloblu defense.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to score from the penalty spot. The score is 1:0.
Jzgkblc4NOw,211,,Slotted home.,Goal! [PLAYER] ([TEAM]) was first to react to a rebound inside the box and he slotted the ball into the back of the net. 0:2.
Jzgkblc4NOw,212,,Easy finish.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to bury the ball into the back of the net from close range. The score is 0:2.
Jzgkblc4NOw,215,,Credit to [PLAYER].,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to bury the rebound into the back of the net. 1:0.
Jzgkblc4NOw,217,,Nice step-over too.,[PLAYER] ([TEAM]) fails to find any of his teammates inside the box as his pass is blocked. The ball goes out of play. [TEAM] are awarded a corner kick.
Jzgkblc4NOw,226,,There it is.,The foul by [PLAYER] ([TEAM]) is worthy of a yellow card. [REFEREE] doesn't hesitate to show him a card.
Jzgkblc4NOw,227,whistle,There goes the final whistle.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
Jzgkblc4NOw,230,,"[TEAM] dominant right from the get-go, from the first minute to the last.","[PLAYER] ([TEAM]) sends a lofted cross into the box, but he overhits the ball and it sails out of the pitch."
K3GgGoiIzzM,0,soccer-ball,The festive wishlist has one word on it for [COACH] and [COACH] after [TEAM] threw away a three-goal lead at Verona.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
K3GgGoiIzzM,7,,"[TEAM], remain rooted to the bottom of the Serie A table.","The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
K3GgGoiIzzM,15,,Four in the middle.,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opponent. The ball is out of play and the linesman points at the corner flag. Corner to [TEAM].
K3GgGoiIzzM,17,soccer-ball,Hit toward he back post towards-- And the shot and there's the opening goal.,"[PLAYER] ([TEAM]) sends a pass into the box, but his attempt is thwarted and cleared. The ball goes out of play and [TEAM] have been awarded a corner kick."
K3GgGoiIzzM,21,,[PLAYER].,Goal! [PLAYER] ([TEAM]) fires the rebound into the bottom right corner. 0:2.
K3GgGoiIzzM,22,,"Well, [TEAM] didn't take their time and that's exactly the start that [COACH] wanted.",Goal! [PLAYER] finds [PLAYER] ([TEAM]) inside the box and he scores with a first-time shot into the bottom left corner. 2:0.
K3GgGoiIzzM,29,,"Fourth minute of the first half and it is [TEAM] one, [TEAM] nil.",Goal! [PLAYER] ([TEAM]) was in the right place at the right time to bury the ball into the back of the net from inside the six-yard box. The score is 1:0.
K3GgGoiIzzM,35,soccer-ball,[PLAYER] collects his first goal of the season.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
K3GgGoiIzzM,40,,It was almost too easy.,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defence. The ball is out of play. [TEAM] will have a chance to score from a corner."
K3GgGoiIzzM,43,soccer-ball,First shot of the match results in a goal.,Goal! [PLAYER] ([TEAM]) was first to react to a rebound inside the box and he slotted the ball into the back of the net. 1:0.
K3GgGoiIzzM,50,,"Towards the back post, the header from [PLAYER], and now running in, [PLAYER].",Goal! [PLAYER] finds [PLAYER] ([TEAM]) inside the box and he scores with a first-time shot into the bottom left corner. 1:0.
K3GgGoiIzzM,53,,"Again, it's [PLAYER], the Brazilian defender.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
K3GgGoiIzzM,56,,"[PLAYER], trying to make a gap for himself.",The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
K3GgGoiIzzM,59,soccer-ball,He has to shoot. He does and the closest that [TEAM] have come to a goal in this opening 20 minutes.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is alert and intercepts the ball. [TEAM] will have a chance to score from a corner kick."
K3GgGoiIzzM,74,,Nicely judged pass in [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is alert and intercepts the ball. [TEAM] have been awarded a corner kick. The referee and one of his assistants both point at the corner flag."
K3GgGoiIzzM,77,,[PLAYER] growing in confidence. [PLAYER] at the back post.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
K3GgGoiIzzM,79,,"It's headed towards him, [?] the call.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
K3GgGoiIzzM,82,,And [PLAYER] can't believe it.,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player. [TEAM] have been awarded a corner kick.
K3GgGoiIzzM,87,soccer-ball,Excellent chance for the equalizing goal.,"[PLAYER] ([TEAM]) sends a cross into the box, but the opposition defence averts the threat. The ball goes out for a corner. [TEAM] will have an opportunity to threaten the opposition's goal."
K3GgGoiIzzM,94,,"There is [PLAYER]. Backheel and in [PLAYER], who produces the best of [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
K3GgGoiIzzM,101,,Left-footed save by the Albanian keeper.,[PLAYER] ([TEAM]) fails to find any of his teammates inside the box after receiving a brilliant lofted pass from [PLAYER].
K3GgGoiIzzM,110,,"Cross from [PLAYER], not a bad one towards [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball goes out of play and [TEAM] will have a goal kick."
K3GgGoiIzzM,113,,[?] [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
K3GgGoiIzzM,116,corner,He blasts it into the bottom corner.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to steer the ball into the back of the net after [PLAYER] picked him out with a lovely pass. 1:0.
K3GgGoiIzzM,118,soccer-ball,What a time to score his first goal for [TEAM].,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to head home from the corner and make it 2:0.
K3GgGoiIzzM,124,,He looked the best player in this first half in attack for the Biancazzurri.,The referee stops play so that a substitution can be made and [PLAYER] ([TEAM]) comes onto the pitch - he replaces [PLAYER].
K3GgGoiIzzM,130,,"[TEAM], they take the leveler 43rd minute.","The referee awards a corner kick after the linesman signals. [PLAYER] ([TEAM]) kicks the ball into the penalty area, but the opposition's defence averts the danger."
K3GgGoiIzzM,137,,"A thumping blow from [PLAYER], the Brazillian.","[PLAYER] ([TEAM]) sends a cross into the box, but the opposition defence averts the danger. The ball goes out of play and [TEAM] will have a goal kick."
K3GgGoiIzzM,144,soccer-ball,His first goal for [TEAM].,[PLAYER] ([TEAM]) takes the corner but fails to find any of his teammates. The ball goes out of play and [TEAM] will have a goal kick.
K3GgGoiIzzM,146,soccer-ball,His first goal in Serie A.,[PLAYER] ([TEAM]) takes the corner but fails to find any of his teammates. The ball goes out of play and [TEAM] will have a goal kick.
K3GgGoiIzzM,153,,"[PLAYER], the other number seven, finds [PLAYER] who shrugs off a challenge.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the effort. The ball is off of the pitch and it's a goal kick for [TEAM]."
K3GgGoiIzzM,157,y-card,"The strength in the challenge and [PLAYER]'s already been booked, and he's been booked again.",The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
K3GgGoiIzzM,161,,Red card here for [TEAM].,The foul by [PLAYER] ([TEAM]) is worthy of a card and a yellow is duly shown by [REFEREE].
K3GgGoiIzzM,169,,No contact with the ball.,[PLAYER] ([TEAM]) is penalised for a foul. Referee's whistle goes and [REFEREE] directs him in the direction of the ball.
K3GgGoiIzzM,174,,This is [PLAYER].,[REFEREE] blows his whistle as [PLAYER] ([TEAM]) used excessive force in the tackle during an attack.
K3GgGoiIzzM,176,,"[PLAYER] back into [PLAYER], back into [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
K3GgGoiIzzM,180,,"Oh, it's nice intricate play from [TEAM] on the edge of the area.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but one of the defenders clears the ball to safety. The ball goes out of play and [TEAM] will have a goal kick."
K3GgGoiIzzM,184,soccer-ball,[PLAYER]served a goal.,"[PLAYER] ([TEAM]) sends a lofted cross into the penalty area. Unfortunately for him, the opponent's defence reacts quickly and intercepts his effort."
K3GgGoiIzzM,189,,He's there again.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
K3GgGoiIzzM,190,soccer-ball,"Have another cross at goal, one-handed from [PLAYER].","[PLAYER] ([TEAM]) sends a pass into the box, but his attempt is thwarted and cleared. [TEAM] have been awarded a corner kick. The referee and one of his assistants both point at the corner flag."
K3GgGoiIzzM,198,,That's a better ball.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the effort. The ball is out of play. [TEAM] will have a chance to score from a corner."
K3GgGoiIzzM,201,,"[TEAM], they've come from behind and [PLAYER] gives them the lead.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack. The ball is out of play. [TEAM] will have a chance to score from a corner."
K3GgGoiIzzM,206,,The 81st minute and 10 men [TEAM] are desperately looking at a defeat to close out the year.,"Goal! [PLAYER] passes the ball to [PLAYER] ([TEAM]), who jumps highest to head the ball into the back of the net. 2:0."
K3GgGoiIzzM,216,,Wonderful cross in to find [PLAYER].,The game restarts as the referee blows his whistle again. [PLAYER] ([TEAM]) is penalised for a foul.
K3GgGoiIzzM,225,,"[TEAM] one, [TEAM] two.",It's time for a substitution. [PLAYER] ([TEAM]) comes on in place of [PLAYER].
K3GgGoiIzzM,227,,A first away win of the season is the perfect finish for 2019 for [COACH] and [TEAM].,Goal! [PLAYER] ([TEAM]) fires the ball into the back of the net after receiving a perfect pass from [PLAYER]. The score is 1:0.
KbQWttBRwBw,0,,[TEAM] ended 2019 by lifting the Super Cup while their league form has sparked talk of a title challenge.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
KbQWttBRwBw,6,,The Biancocelesti begin the new decade chasing a 9th straight win in Serie A at a [TEAM] side that have been revitalized since the return of [COACH].,The referee blows his whistle to signal the start of the second half.
KbQWttBRwBw,17,,"Away by [PLAYER], [PLAYER]'s gifted possession back to [TEAM], good spell for the home side this.",The second half has just started.
KbQWttBRwBw,28,,"It's tossed long towards [PLAYER], who can turn and fire and give [TEAM] the lead.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but one of the defenders clears the ball to safety."
KbQWttBRwBw,34,soccer-ball,"It's their first opening but who else would it have to be but [PLAYER], the man who scored the first goal of the previous decade, scores the first goal of 2020s.","[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defender."
KbQWttBRwBw,61,,"[PLAYER], Milinković-Savić, [PLAYER] again, that's better from [TEAM].",The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
KbQWttBRwBw,66,,[PLAYER] keeps it in.,The linesman signals that [PLAYER] ([TEAM]) was offside and the referee confirms the decision.
KbQWttBRwBw,67,,"Not a bad cross, [PLAYER], a tame effort, comfortable for [PLAYER].",The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
KbQWttBRwBw,87,,"Milinković-Savić, [PLAYER] trying to wriggle free.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
KbQWttBRwBw,92,,"He's done well, this is [PLAYER], wants a penalty surely and it's given.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
KbQWttBRwBw,97,,Yet another spot-kick for [TEAM].,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear sight at the situation.
KbQWttBRwBw,100,,"It looked a formality, [PLAYER] had got the wrong side of the [TEAM] back-line.",[PLAYER] ([TEAM]) is booked after bringing down an opponent. [REFEREE] had an easy-decision to make.
KbQWttBRwBw,106,y-card,"[PLAYER], the man who tugged at [PLAYER], he's been booked just moments ago but the second yellow has been awarded.",[PLAYER] ([TEAM]) is clearly asking for some medical attention with his painful gestures. The extent of his injury is yet to be discovered.
KbQWttBRwBw,116,,[TEAM] are down to 10 men.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear sight and blows his whistle.
KbQWttBRwBw,125,soccer-ball,[PLAYER] up against [PLAYER] and he scores.,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets it clear."
KbQWttBRwBw,129,,"[PLAYER] with number 18 in Serie A this season, his seventh successful spot-kick of the campaign.","[PLAYER] ([TEAM]) whips the ball in, but it fails to reach any of his teammates as the opposition's defence averts the threat."
KbQWttBRwBw,137,,He starts 2020 just where he left off in 2019.,[PLAYER] ([TEAM]) is booked after bringing down an opponent. [REFEREE] had an easy decision to make.
KbQWttBRwBw,146,,"[PLAYER], [PLAYER], it's behind [PLAYER], this is [PLAYER].",The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
KbQWttBRwBw,151,,"Lulić arriving, [PLAYER], good save from [PLAYER].","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
KbQWttBRwBw,159,,"[....] [PLAYER] can measure a cross, instead he runs at Rômulo, away by [PLAYER], only as far as [PLAYER].","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him."
KbQWttBRwBw,173,,"[PLAYER] now, that's a better ball.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
KbQWttBRwBw,177,,"Milinković-Savić, [PLAYER], Milinković-Savić, [PLAYER] hits it.",The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
KbQWttBRwBw,183,,It's narrowly wide.,[PLAYER] ([TEAM]) takes the corner but fails to find any of his teammates. The ball is easily cleared out of danger.
KbQWttBRwBw,190,,"Tossed long by [PLAYER], he drops it for [PLAYER], that's [PLAYER] and they've done it yet again.",[PLAYER] ([TEAM]) tries to send a pass but it's blocked. The ball goes out of play. [TEAM] will have a goal kick.
KbQWttBRwBw,200,,"[TEAM] haven't created much at all in this second period but once again in added time, once again on the road, they've found a winner.",Goal! [PLAYER] ([TEAM]) was in the right place at the right time to score from the rebound inside the box. The score is 0:2.
KbQWttBRwBw,211,,"[PLAYER], him again.","[PLAYER] ([TEAM]) goes on a solo run, but he fails to create a chance as an opposition player blocks him. The ball goes out of play. [TEAM] are awarded a corner kick."
KbQWttBRwBw,216,,It's another late show for [TEAM].,[PLAYER] ([TEAM]) is booked after bringing down an opponent. [REFEREE] decides to show him a yellow card.
KbQWttBRwBw,219,,"[PLAYER], this time in added time.",Goal! [PLAYER] ([TEAM]) was in the right place at the right time to get to the rebound inside the box and score with a close-range shot. The score is 0:2.
KbQWttBRwBw,221,,"Defeat for stand-in coach Salvatore Lanna but the big story is [TEAM] winning for the 9th straight match in Serie A, equaling a club record that had stood for 20 years.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] has an easy one to award a free kick to [TEAM].
Lm5YIHVAox8,1,,And good evening to you from San Siro in Milan.,The referee signals that it is time for a substitution and [PLAYER] ([TEAM]) is coming onto the pitch as [PLAYER] cannot continue after picking up an injury.
Lm5YIHVAox8,5,,One of the blue-ribboned occasions of any Italian football calendar.,The referee signals that it is time for a substitution and [PLAYER] ([TEAM]) is coming onto the pitch as [PLAYER] cannot continue after picking up an injury.
Lm5YIHVAox8,11,,Means may be less this season than it has done in the past but the rivalry remains very strong between Lombardy and Piedmont.,"[COACH] is forced to make a change. [PLAYER] is unable to continue due to injury, [PLAYER] ([TEAM]) comes on."
Lm5YIHVAox8,20,,"This is a game they are both [PLAYER]sperate to win, and [TEAM] still need the points.","The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
Lm5YIHVAox8,26,,Let's hope it's worth the wait and now Tony Dorigo can tell us.,"The game is interrupted now, [PLAYER] ([TEAM]) picks up a knock and the physio has to come on."
Lm5YIHVAox8,35,,"Away by [PLAYER], here's is [PLAYER], hit by [PLAYER] with a screamer.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the effort. The ball is out of play. [TEAM] are awarded a corner kick."
Lm5YIHVAox8,45,,A thrilling start for [TEAM] to the [PLAYER]rby d'italia.,Goal! [PLAYER] ([TEAM]) was in the right place at the right time to get to the rebound inside the box and send the ball into the back of the net. 2:0.
Lm5YIHVAox8,51,,"Out of form in recent weeks, back in form tonight, [PLAYER].",Goal! [PLAYER] ([TEAM]) was in the right place at the right time to tap in the rebound and make it 1:0.
Lm5YIHVAox8,60,soccer-ball,"What a goal, incredible.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and doesn't hesitate to blow his whistle.
Lm5YIHVAox8,63,,"You can't say he's been a huge success since he's come to [TEAM], however, that could kickstart his career.",Goal! [PLAYER] ([TEAM]) was in the right place at the right time to score from the rebound inside the box. The score is 1:0.
Lm5YIHVAox8,73,,"Here's [PLAYER], great awareness there to find [PLAYER], now it's [PLAYER].",The game is interrupted. [PLAYER] ([TEAM]) is penalised for a foul. [TEAM] win a free kick.
Lm5YIHVAox8,82,,Saved by [PLAYER].,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but one of the defenders clears the ball to safety."
Lm5YIHVAox8,85,,"Good save, good strike as well.","[PLAYER] ([TEAM]) receives a precise pass and finds himself in a good position inside the box. He takes a shot, but his effort is blocked by one of the defenders."
Lm5YIHVAox8,86,corner,I'm just won[PLAYER]ring is he going to hit it hard and low across the keeper or try and go for that near post top corner.,"[PLAYER] ([TEAM]) takes the corner kick and sends a lovely ball into the penalty area, but the opposition's defence is ready and knocks the ball to safety."
Lm5YIHVAox8,93,corner,Corner taken quickly [PLAYER] with the header and [PLAYER] couldn't force it home. [PLAYER] makes a good save and then a good gather. Has to react very quickly.,"The ball is whipped in from the corner by [PLAYER] ([TEAM]), but one of the defenders gets in the way to clear."
Lm5YIHVAox8,106,,"Couldn't quite grab the first attempt, but then he's up quickly.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and stops play to award a free kick to [TEAM].
Lm5YIHVAox8,110,,"That's why they do all that sort of training, but [PLAYER], well, on a free header inside the box [TEAM].",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
Lm5YIHVAox8,117,,Luca Banti gets us back un[PLAYER]rway.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear sight on what happened and decides to blow his whistle.
Lm5YIHVAox8,124,,"Well, played it short to [PLAYER] and now he lets fly.",The referee blows his whistle to signal the start of the second half.
Lm5YIHVAox8,130,,Si[PLAYER] netting.,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defence."
Lm5YIHVAox8,131,,"Well, and that sud[PLAYER]nly rippled you right, but it's just wi[PLAYER] of the post, what a strike that is?","[PLAYER] ([TEAM]) receives a precise pass inside the box from [PLAYER], but fails to score. His effort goes well wide of the left post."
Lm5YIHVAox8,139,,"[PLAYER], I think [TEAM] are going to have to adjust here because [COACH] has changed things.","[PLAYER] ([TEAM]) receives a sweet pass inside the box, but his effort on goal is blocked by the defence. The ball goes out of play. [TEAM] are awarded a corner kick."
Lm5YIHVAox8,145,,"[PLAYER], like a rocket to equalize for [TEAM].",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
Lm5YIHVAox8,155,,"Outplayed, out thought, outsmarted but right back in it.",It's a goal! [PLAYER] ([TEAM]) was in the right place at the right time to pounce on the rebound and slot the ball into the back of the net. The score is now 0:1.
Lm5YIHVAox8,161,substitution,"Well, the response of champions and [PLAYER] just comes onto a beautiful backheel from [PLAYER].",The linesman signals that [PLAYER] ([TEAM]) is offside and the referee confirms the decision.
Lm5YIHVAox8,170,,It's into his path and what you do know about the great man.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
Lm5YIHVAox8,180,,Step over from [PLAYER].,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player. [TEAM] have been awarded a corner kick.
Lm5YIHVAox8,184,,He can't believe he hasn't scored.,"[PLAYER] ([TEAM]) sends a cross into the box, but [PLAYER] comes off his line to gather the ball."
Lm5YIHVAox8,186,,He has to score.,"[PLAYER] ([TEAM]) receives a precise pass inside the box, but his effort on goal is blocked by the defender."
Lm5YIHVAox8,187,,"[PLAYER] doesn't go with a man until he gets beaten all ends up, but the ball just wouldn't quite come down enough for [PLAYER] but you expect someone of his ability, certainly from there to hit the target at least.",Goal - 2:1! [PLAYER] ([TEAM]) was in the right place to tap in the rebound from [PLAYER] ([TEAM]) inside the box and make it 2:1.
Lm5YIHVAox8,203,,"Now [PLAYER] in space, and he rolls it across.",The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player. The ball goes out of play. [TEAM] are awarded a corner kick.
Lm5YIHVAox8,207,,So close for [PLAYER].,"[PLAYER] ([TEAM]) delivers a lovely cross into the penalty area. Nevertheless, an opposition defender is alert and averts the danger with a brilliant clearance."
Lm5YIHVAox8,212,,What an impact that would have been.,The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player. [TEAM] will take a corner kick.
Lm5YIHVAox8,213,,Absolutely. [PLAYER] gets in this channel and as it comes across [PLAYER] at the far post.,[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
Lm5YIHVAox8,222,,"It finishes one-one as [?] makes his way, the [PLAYER]rby d'italia rarely lets you down.",[PLAYER] ([TEAM]) is penalised for a foul. [REFEREE] had a clear view and blows his whistle.
Lm5YIHVAox8,230,,"A sense of occasion, high-class too and it finishes [TEAM] one, [TEAM] one.",The referee signals that it is time for a substitution and [PLAYER] ([TEAM]) is coming onto the pitch as [PLAYER] cannot continue after picking up an injury.
MACyQI-3bIU,0,,"Good evening, Serie A Tifosi, and welcome to the Stadia Atleti Azzurri d'Italia.",The game restarts for the second half.
MACyQI-3bIU,5,,We're off.,The game restarts for the second half.
MACyQI-3bIU,7,,[TEAM] playing from right to left and looking to hit back after their Euro exit.,The players are back out on the pitch following the half-time break and the second half starts.
MACyQI-3bIU,14,,"[PLAYER], he could be called into action here as [PLAYER] gets away.",The ball is cleared after [PLAYER] ([TEAM]) attempted to dribble past an opposing player.
MACyQI-3bIU,18,,Pulls it across and there comes the shot.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
MACyQI-3bIU,22,,[TEAM] breathe a huge sigh of relief.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
MACyQI-3bIU,28,,"They're on the backfoot here, the Islanders.","[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
MACyQI-3bIU,31,,[TEAM] continuing their strong start.,"[PLAYER] ([TEAM]) attempts to find his teammate with a pass from outside the box, but the opposition's defence is quick to react and thwarts the attack."
